,date,long,lat,num
154,2017-06-01 10:19:00,7.651999999999999,45.099,1
155,2017-06-01 10:19:00,7.6965,45.069500000000005,1
156,2017-06-01 10:20:00,7.651999999999999,45.04,1
157,2017-06-01 10:20:00,7.667,45.058,1
158,2017-06-01 10:20:00,7.6745,45.058,1
159,2017-06-01 10:20:00,7.682,45.075,1
160,2017-06-01 10:20:00,7.7115,45.064,1
161,2017-06-01 10:21:00,7.667,45.052,1
162,2017-06-01 10:21:00,7.667,45.064,1
163,2017-06-01 10:22:00,7.667,45.052,1
164,2017-06-01 10:23:00,7.667,45.058,1
165,2017-06-01 10:23:00,7.6895,45.075,1
166,2017-06-01 10:25:00,7.6370000000000005,45.046,2
167,2017-06-01 10:25:00,7.651999999999999,45.099,2
168,2017-06-01 10:25:00,7.667,45.052,2
169,2017-06-01 10:25:00,7.667,45.064,1
170,2017-06-01 10:25:00,7.667,45.081,1
171,2017-06-01 10:25:00,7.6745,45.064,1
172,2017-06-01 10:25:00,7.6895,45.075,1
173,2017-06-01 10:26:00,7.667,45.058,1
174,2017-06-01 10:26:00,7.6745,45.064,1
175,2017-06-01 10:27:00,7.6370000000000005,45.046,1
176,2017-06-01 10:28:00,7.651999999999999,45.04,1
177,2017-06-01 10:28:00,7.667,45.052,1
178,2017-06-01 10:30:00,7.622,45.081,1
179,2017-06-01 10:30:00,7.6370000000000005,45.046,1
180,2017-06-01 10:30:00,7.667,45.081,1
181,2017-06-01 10:31:00,7.6594999999999995,45.052,1
182,2017-06-01 10:31:00,7.667,45.069500000000005,1
183,2017-06-01 10:32:00,7.667,45.058,1
184,2017-06-01 10:32:00,7.6965,45.069500000000005,1
185,2017-06-01 10:33:00,7.667,45.069500000000005,1
186,2017-06-01 10:34:00,7.667,45.081,1
187,2017-06-01 10:34:00,7.6745,45.081,1
188,2017-06-01 10:35:00,7.651999999999999,45.04,1
189,2017-06-01 10:35:00,7.667,45.058,1
190,2017-06-01 10:36:00,7.667,45.052,1
191,2017-06-01 10:36:00,7.6745,45.064,1
192,2017-06-01 10:38:00,7.622,45.099,1
193,2017-06-01 10:38:00,7.6594999999999995,45.052,1
194,2017-06-01 10:38:00,7.667,45.075,1
195,2017-06-01 10:38:00,7.667,45.081,1
196,2017-06-01 10:39:00,7.667,45.058,1
197,2017-06-01 10:40:00,7.622,45.099,1
198,2017-06-01 10:40:00,7.6370000000000005,45.052,1
199,2017-06-01 10:41:00,7.667,45.064,1
200,2017-06-01 10:42:00,7.667,45.075,1
201,2017-06-01 10:42:00,7.6895,45.075,1
202,2017-06-01 10:43:00,7.622,45.099,1
203,2017-06-01 10:43:00,7.667,45.058,1
204,2017-06-01 10:43:00,7.6895,45.075,1
205,2017-06-01 10:44:00,7.667,45.052,1
206,2017-06-01 10:44:00,7.6745,45.081,1
207,2017-06-01 10:45:00,7.667,45.064,1
208,2017-06-01 10:45:00,7.667,45.075,1
209,2017-06-01 10:45:00,7.6895,45.075,1
210,2017-06-01 10:46:00,7.682,45.075,1
211,2017-06-01 10:47:00,7.667,45.058,1
212,2017-06-01 10:47:00,7.682,45.075,1
213,2017-06-01 10:48:00,7.6445,45.046,1
214,2017-06-01 10:48:00,7.682,45.075,1
215,2017-06-01 10:49:00,7.667,45.052,1
216,2017-06-01 10:49:00,7.667,45.075,1
217,2017-06-01 10:50:00,7.6445,45.046,1
218,2017-06-01 10:50:00,7.6445,45.064,1
219,2017-06-01 10:52:00,7.6445,45.105,2
220,2017-06-01 10:52:00,7.667,45.058,1
221,2017-06-01 10:52:00,7.667,45.064,1
222,2017-06-01 10:52:00,7.667,45.069500000000005,1
223,2017-06-01 10:52:00,7.6745,45.081,1
224,2017-06-01 10:52:00,7.6895,45.081,2
225,2017-06-01 10:53:00,7.667,45.081,1
226,2017-06-01 10:53:00,7.6965,45.069500000000005,1
227,2017-06-01 10:55:00,7.667,45.081,1
228,2017-06-01 10:55:00,7.6745,45.081,1
229,2017-06-01 10:55:00,7.682,45.058,1
230,2017-06-01 10:57:00,7.667,45.064,1
231,2017-06-01 10:58:00,7.667,45.081,1
232,2017-06-01 11:00:00,7.651999999999999,45.058,2
233,2017-06-01 11:00:00,7.6745,45.04,1
234,2017-06-01 11:00:00,7.682,45.058,2
235,2017-06-01 11:01:00,7.667,45.064,1
236,2017-06-01 11:01:00,7.667,45.069500000000005,1
237,2017-06-01 11:02:00,7.667,45.064,1
238,2017-06-01 11:02:00,7.682,45.058,1
239,2017-06-01 11:03:00,7.667,45.028,1
240,2017-06-01 11:03:00,7.6745,45.081,1
241,2017-06-01 11:04:00,7.667,45.028,1
242,2017-06-01 11:04:00,7.667,45.052,1
243,2017-06-01 11:04:00,7.667,45.064,1
244,2017-06-01 11:04:00,7.667,45.069500000000005,1
245,2017-06-01 11:04:00,7.682,45.075,1
246,2017-06-01 11:05:00,7.667,45.028,1
247,2017-06-01 11:05:00,7.667,45.052,1
248,2017-06-01 11:06:00,7.682,45.075,2
249,2017-06-01 11:07:00,7.667,45.052,1
250,2017-06-01 11:07:00,7.6895,45.058,1
251,2017-06-01 11:08:00,7.667,45.052,1
252,2017-06-01 11:08:00,7.667,45.069500000000005,1
253,2017-06-01 11:09:00,7.667,45.052,1
254,2017-06-01 11:10:00,7.6445,45.081,1
255,2017-06-01 11:10:00,7.667,45.064,1
256,2017-06-01 11:10:00,7.682,45.075,1
257,2017-06-01 11:11:00,7.667,45.069500000000005,1
258,2017-06-01 11:11:00,7.6745,45.069500000000005,1
259,2017-06-01 11:11:00,7.6895,45.058,1
260,2017-06-01 11:12:00,7.667,45.052,2
261,2017-06-01 11:12:00,7.6895,45.052,1
262,2017-06-01 11:12:00,7.6895,45.058,1
263,2017-06-01 11:13:00,7.667,45.052,1
264,2017-06-01 11:14:00,7.6594999999999995,45.052,1
265,2017-06-01 11:14:00,7.6895,45.058,1
266,2017-06-01 11:15:00,7.6594999999999995,45.075,1
267,2017-06-01 11:15:00,7.6745,45.034,1
268,2017-06-01 11:15:00,7.6745,45.069500000000005,1
269,2017-06-01 11:16:00,7.667,45.081,1
270,2017-06-01 11:16:00,7.6895,45.052,1
271,2017-06-01 11:16:00,7.6895,45.058,1
272,2017-06-01 11:17:00,7.667,45.064,1
273,2017-06-01 11:17:00,7.667,45.105,1
274,2017-06-01 11:18:00,7.6594999999999995,45.075,1
275,2017-06-01 11:18:00,7.6895,45.058,1
276,2017-06-01 11:19:00,7.667,45.064,1
277,2017-06-01 11:19:00,7.6895,45.058,1
278,2017-06-01 11:20:00,7.6370000000000005,45.075,1
279,2017-06-01 11:20:00,7.6594999999999995,45.075,2
280,2017-06-01 11:20:00,7.6745,45.034,1
281,2017-06-01 11:20:00,7.6745,45.046,1
282,2017-06-01 11:21:00,7.6594999999999995,45.075,1
283,2017-06-01 11:21:00,7.6895,45.058,1
284,2017-06-01 11:22:00,7.667,45.064,1
285,2017-06-01 11:22:00,7.6895,45.058,1
286,2017-06-01 11:23:00,7.6745,45.064,1
287,2017-06-01 11:24:00,7.667,45.064,1
288,2017-06-01 11:25:00,7.6594999999999995,45.075,1
289,2017-06-01 11:25:00,7.6745,45.034,1
290,2017-06-01 11:25:00,7.6745,45.064,1
291,2017-06-01 11:25:00,7.682,45.034,1
292,2017-06-01 11:25:00,7.682,45.064,1
293,2017-06-01 11:26:00,7.6895,45.058,1
294,2017-06-01 11:27:00,7.6594999999999995,45.075,1
295,2017-06-01 11:27:00,7.667,45.064,1
296,2017-06-01 11:28:00,7.6594999999999995,45.058,1
297,2017-06-01 11:29:00,7.6895,45.058,1
298,2017-06-01 11:29:00,7.6965,45.052,1
299,2017-06-01 11:30:00,7.6445,45.081,1
300,2017-06-01 11:30:00,7.651999999999999,45.081,1
301,2017-06-01 11:30:00,7.6594999999999995,45.058,1
302,2017-06-01 11:30:00,7.6745,45.04,1
303,2017-06-01 11:30:00,7.6745,45.064,1
304,2017-06-01 11:30:00,7.682,45.052,1
305,2017-06-01 11:32:00,7.6594999999999995,45.058,1
306,2017-06-01 11:32:00,7.667,45.064,1
307,2017-06-01 11:33:00,7.6594999999999995,45.081,1
308,2017-06-01 11:34:00,7.6745,45.064,1
309,2017-06-01 11:34:00,7.682,45.058,1
310,2017-06-01 11:36:00,7.6745,45.064,1
311,2017-06-01 11:36:00,7.6745,45.069500000000005,1
312,2017-06-01 11:36:00,7.682,45.058,1
313,2017-06-01 11:37:00,7.6594999999999995,45.058,1
314,2017-06-01 11:37:00,7.667,45.064,1
315,2017-06-01 11:37:00,7.682,45.058,1
316,2017-06-01 11:38:00,7.6445,45.075,1
317,2017-06-01 11:38:00,7.6745,45.069500000000005,1
318,2017-06-01 11:38:00,7.682,45.058,1
319,2017-06-01 11:39:00,7.622,45.064,1
320,2017-06-01 11:40:00,7.6370000000000005,45.046,1
321,2017-06-01 11:40:00,7.6445,45.075,2
322,2017-06-01 11:40:00,7.6745,45.04,1
323,2017-06-01 11:40:00,7.6745,45.064,1
324,2017-06-01 11:40:00,7.682,45.075,1
325,2017-06-01 11:41:00,7.6445,45.075,1
326,2017-06-01 11:41:00,7.667,45.064,1
327,2017-06-01 11:41:00,7.682,45.075,1
328,2017-06-01 11:41:00,7.6895,45.058,1
329,2017-06-01 11:42:00,7.667,45.069500000000005,1
330,2017-06-01 11:42:00,7.6745,45.069500000000005,1
331,2017-06-01 11:43:00,7.6745,45.064,1
332,2017-06-01 11:43:00,7.682,45.058,1
333,2017-06-01 11:44:00,7.6745,45.069500000000005,2
334,2017-06-01 11:44:00,7.682,45.058,1
335,2017-06-01 11:45:00,7.6445,45.069500000000005,2
336,2017-06-01 11:45:00,7.667,45.064,1
337,2017-06-01 11:45:00,7.682,45.075,1
338,2017-06-01 11:46:00,7.6445,45.069500000000005,1
339,2017-06-01 11:47:00,7.667,45.058,1
340,2017-06-01 11:47:00,7.6745,45.04,1
341,2017-06-01 11:47:00,7.6895,45.069500000000005,1
342,2017-06-01 11:48:00,7.622,45.064,1
343,2017-06-01 11:48:00,7.667,45.064,1
