id,date,via,num,lat,long
14776,2017-06-22 09:50:00,VIA EDOARDO RUBINO 62,1,45.04057458,7.62296328
14777,2017-06-22 09:50:00,VIA LEONARDO DA VINCI 40,1,45.04345517,7.67127147
14778,2017-06-22 09:50:00,VIA VENTIMIGLIA 61,1,45.03022261,7.67076667
14779,2017-06-22 09:52:00,VIA ASTI 23,1,45.06305757,7.70607695
14780,2017-06-22 09:54:00,VIA GOFFREDO CASALIS 49,1,45.07481844,7.65840304
14781,2017-06-22 09:55:00,VIA ALFONSO LAMARMORA 80,1,45.05436714,7.66478782
14782,2017-06-22 09:55:00,VIA EDOARDO RUBINO 79,1,45.03787098,7.61879926
14783,2017-06-22 09:56:00,VIA CATERINA SEGURANA 38,1,45.06306986,7.70586752
14784,2017-06-22 09:57:00,CORSO GIOVANNI LANZA 100,1,45.05356887,7.69174832
14785,2017-06-22 09:58:00,VIA GABRIELE CHIABRERA 25,1,45.04548947,7.68085696
14786,2017-06-22 09:58:00,VIA GIOVANNI CAMERANA 10,1,45.06222407,7.67624130
14787,2017-06-22 09:59:00,VIA SUSA 49,1,45.07468221,7.65708136
14788,2017-06-22 10:00:00,VIA VENTIMIGLIA 36,1,45.03318466,7.67183572
14789,2017-06-22 10:00:00,VIA SUSA 54,1,45.07477110,7.65716512
14790,2017-06-22 10:01:00,VIA VENTIMIGLIA 36,1,45.03318466,7.67183572
14791,2017-06-22 10:02:00,VIA ALFONSO LAMARMORA 61,1,45.05542593,7.66574288
14792,2017-06-22 10:03:00,VIA SUSA 62,1,45.07501153,7.65648579
14793,2017-06-22 10:03:00,VIA SUSA 60,1,45.07495513,7.65664513
14794,2017-06-22 10:04:00,VIA CARLO BOSSI 15,1,45.08215045,7.65922619
14795,2017-06-22 10:06:00,VIA ALFONSO LAMARMORA 66,1,45.05562571,7.66566957
14796,2017-06-22 10:06:00,VIA GIOVANNI CAMERANA 4,1,45.06283071,7.67668097
14797,2017-06-22 10:07:00,VIA CARLO MARENCO 20,1,45.04543497,7.68098930
14798,2017-06-22 10:07:00,VIA CARLO BOSSI 13,1,45.08209358,7.65918730
14799,2017-06-22 10:08:00,VIA INDUSTRIA 8,1,45.08011401,7.66800327
14800,2017-06-22 10:09:00,VIA ALFONSO LAMARMORA 66,1,45.05562571,7.66566957
14801,2017-06-22 10:10:00,VIA CHERASCO 25,1,45.03734609,7.67205042
14802,2017-06-22 10:10:00,CORSO CASALE 32,1,45.06431510,7.70190269
14803,2017-06-22 10:10:00,VIA GIOVANNI CAMERANA 2,1,45.06298121,7.67678891
14804,2017-06-22 10:10:00,CORSO CASALE 132,1,45.06854058,7.71644768
14805,2017-06-22 10:10:00,VIA CANDIA 5,1,45.08977743,7.69638061
14806,2017-06-22 10:11:00,CORSO CARLO E NELLO ROSSELLI 2,1,45.05037406,7.66514200
14807,2017-06-22 10:11:00,VIA INDUSTRIA 8,1,45.08011401,7.66800327
14808,2017-06-22 10:11:00,VIA CARLO BOSSI 6,1,45.08121262,7.65874097
14809,2017-06-22 10:12:00,CORSO CARLO E NELLO ROSSELLI 2,1,45.05037406,7.66514200
14810,2017-06-22 10:12:00,VIA RICCARDO SINEO 7,1,45.06864681,7.70466949
14811,2017-06-22 10:14:00,PIAZZA CAMILLO BOZZOLO 11,1,45.03703783,7.67185540
14812,2017-06-22 10:14:00,VIA ASTI 20,1,45.06243373,7.70493142
14813,2017-06-22 10:15:00,CORSO CARLO E NELLO ROSSELLI 2,1,45.05037406,7.66514200
14814,2017-06-22 10:15:00,CORSO SVIZZERA 185,2,45.09112228,7.66148389
14815,2017-06-22 10:17:00,VIA FELICE ROMANI 22,1,45.06205977,7.70473921
14816,2017-06-22 10:17:00,VIA GOFFREDO CASALIS 57,1,45.07418944,7.65796377
14817,2017-06-22 10:17:00,CORSO QUINTINO SELLA 134,1,45.06658314,7.72000472
14818,2017-06-22 10:17:00,VIA VITTORIO ASINARI DI BERNEZZO 113,1,45.07980436,7.62630601
14819,2017-06-22 10:18:00,VIA VITTORIO ASINARI DI BERNEZZO 95,1,45.07939072,7.62854872
14820,2017-06-22 10:18:00,VIA CARLO MARENCO 16,1,45.04561884,7.68106121
14821,2017-06-22 10:19:00,VIA SAN SECONDO 3,1,,
14822,2017-06-22 10:19:00,VIA LUIGI ORNATO 19,1,45.06398749,7.70347551
14823,2017-06-22 10:19:00,VIA MENTANA 26,1,45.05434248,7.69218688
14824,2017-06-22 10:20:00,VIA BUSANO 5,1,45.08367993,7.65322002
14825,2017-06-22 10:20:00,VIA VITTORIO ASINARI DI BERNEZZO 48,1,45.07951458,7.63442994
14826,2017-06-22 10:20:00,VIA VITTORIO ASINARI DI BERNEZZO 39,1,45.07931231,7.63591677
14827,2017-06-22 10:21:00,VIA GIOTTO 29,1,45.04456781,7.67475507
14828,2017-06-22 10:21:00,VIA PIETRO CAVEZZALE 7,1,45.06917641,7.70392401
14829,2017-06-22 10:22:00,VIA INDUSTRIA 11,1,45.08022371,7.66790735
14830,2017-06-22 10:23:00,VIA LUIGI ORNATO 4,1,45.06447908,7.70270589
14831,2017-06-22 10:24:00,VIA FELICE ROMANI 25,1,45.06218448,7.70480447
14832,2017-06-22 10:25:00,VIA FELICE ROMANI 27,1,45.06195462,7.70510133
14833,2017-06-22 10:25:00,VIA FILADELFIA 273,2,45.04732924,7.62965966
14834,2017-06-22 10:25:00,VIA TIZIANO VECELLIO 18,1,45.04554656,7.67280217
14835,2017-06-22 10:25:00,VIA GIUSEPPE BARETTI 7,1,45.05826745,7.67940988
14836,2017-06-22 10:25:00,VIA TIZIANO VECELLIO 21,1,45.04564340,7.67287728
14837,2017-06-22 10:26:00,VIA INDUSTRIA 16,1,45.08075415,7.66844476
14838,2017-06-22 10:26:00,VIA GIOTTO 35,1,45.04405977,7.67455950
14839,2017-06-22 10:28:00,VIA PRINCIPE TOMMASO 24,1,45.05726315,7.68111321
14840,2017-06-22 10:28:00,VIA FILADELFIA 273,1,45.04732924,7.62965966
14841,2017-06-22 10:30:00,CORSO VITTORIO EMANUELE II 73,1,45.06414457,7.67428770
14842,2017-06-22 10:30:00,VIA FELICE ROMANI 30,1,45.06173594,7.70518374
14843,2017-06-22 10:30:00,VIA FELICE ROMANI 3,1,45.06412630,7.70211525
14844,2017-06-22 10:30:00,VIA PRINCIPE TOMMASO 25,1,45.05787038,7.68172089
14845,2017-06-22 10:30:00,VIA LEINI 99,2,,
14846,2017-06-22 10:31:00,VIA PRINCIPE TOMMASO 28,1,45.05671512,7.68074050
14847,2017-06-22 10:32:00,CORSO VITTORIO EMANUELE II 115,1,45.06765971,7.66463876
14848,2017-06-22 10:32:00,VIA ALESSANDRO MANZONI 2,1,45.07519070,7.67174109
14849,2017-06-22 10:32:00,VIA ALFONSO LAMARMORA 38,1,45.05878910,7.66788739
14850,2017-06-22 10:33:00,VIA SAN SECONDO 2,1,,
14851,2017-06-22 10:34:00,VIA ALESSANDRO MANZONI 2,1,45.07519070,7.67174109
14852,2017-06-22 10:34:00,VIA JACOPO DURANDI 2,1,45.08076540,7.65936853
14853,2017-06-22 10:35:00,CORSO VITTORIO EMANUELE II 115,1,45.06765971,7.66463876
14854,2017-06-22 10:35:00,VIA CRISTOFORO COLOMBO 15,1,45.05619058,7.66506716
14855,2017-06-22 10:36:00,VIA JACOPO DURANDI 2,1,45.08076540,7.65936853
14856,2017-06-22 10:37:00,VIA GIOVANNI PRATI 3,1,45.06905176,7.67871873
14857,2017-06-22 10:38:00,CORSO VITTORIO EMANUELE II 117,1,45.06776977,7.66433634
14858,2017-06-22 10:38:00,VIA ALFONSO LAMARMORA 42,1,45.05814089,7.66743280
14859,2017-06-22 10:38:00,VIA VANCHIGLIA 34,1,45.06981740,7.70102309
14860,2017-06-22 10:39:00,VIA ALFONSO LAMARMORA 60,1,45.05615251,7.66603215
14861,2017-06-22 10:40:00,CORSO VITTORIO EMANUELE II 117,1,45.06776977,7.66433634
14862,2017-06-22 10:40:00,VIA SAN SECONDO 16,1,,
14863,2017-06-22 10:40:00,VIA SAN SECONDO 16,1,,
14864,2017-06-22 10:40:00,VIA CALANDRA FRATELLI 23,1,45.06001260,7.68848352
14865,2017-06-22 10:40:00,VIA DAVIDE BERTOLOTTI 10,1,45.06934434,7.67427099
14866,2017-06-22 10:41:00,VIA ASSIETTA 4,1,45.06214650,7.67584054
14867,2017-06-22 10:41:00,VIA ALESSANDRO MANZONI 4,1,45.07460475,7.67160490
14868,2017-06-22 10:42:00,CORSO LUIGI EINAUDI 8,1,45.05813810,7.66710701
14869,2017-06-22 10:42:00,CORSO MONCALIERI 212,1,45.04125712,7.68324340
14870,2017-06-22 10:43:00,VIA ALFONSO LAMARMORA 60,1,45.05615251,7.66603215
14871,2017-06-22 10:44:00,VIA FRANCESCO MOROSINI 4,1,45.06770217,7.66376342
14872,2017-06-22 10:44:00,VIA CALANDRA FRATELLI 23,1,45.06001260,7.68848352
14873,2017-06-22 10:45:00,VIA DAVIDE BERTOLOTTI 10,1,45.06934434,7.67427099
14874,2017-06-22 10:46:00,VIA ALFONSO LAMARMORA 53,1,45.05645093,7.66646075
14875,2017-06-22 10:46:00,VIA VITTORIO ALFIERI 24,1,45.06880872,7.67770888
14876,2017-06-22 10:48:00,VIA GOFFREDO CASALIS 73,1,45.07301326,7.65713268
14877,2017-06-22 10:49:00,VIA TIZIANO VECELLIO 62,1,45.04417488,7.68019332
14878,2017-06-22 10:49:00,VIA NIZZA 95,1,45.04960022,7.67403294
14879,2017-06-22 10:49:00,CORSO LUIGI EINAUDI 4,1,45.05785486,7.66782398
14880,2017-06-22 10:49:00,VIA DAVIDE BERTOLOTTI 8,1,,
14881,2017-06-22 10:50:00,VIA GIOVANNI PRATI 2,1,45.06918859,7.67805799
14882,2017-06-22 10:50:00,CORSO MONCALIERI 254,1,45.03731266,7.68117036
14883,2017-06-22 10:50:00,VIA LUIGI COLLI 3,1,45.06710386,7.66467443
14884,2017-06-22 10:50:00,VIA BENVENUTO CELLINI 18,1,45.04369618,7.67370675
14885,2017-06-22 10:51:00,VIA SAN GIULIA 1,1,,
14886,2017-06-22 10:51:00,VIA GOFFREDO CASALIS 73,1,45.07301326,7.65713268
14887,2017-06-22 10:52:00,VIA LUIGI COLLI 2,1,45.06737415,7.66468849
14888,2017-06-22 10:52:00,VIA FRANCESCO PETRARCA 1,1,45.04993128,7.67442929
14889,2017-06-22 10:53:00,VIA CARLO MARENCO 25,1,45.04455216,7.68079984
14890,2017-06-22 10:53:00,CORSO LUIGI EINAUDI 4,1,45.05785486,7.66782398
14891,2017-06-22 10:55:00,VIA ELEONORA DUSE 26,1,,
14892,2017-06-22 10:55:00,VIA NIZZA 58,1,45.04908672,7.67356807
14893,2017-06-22 10:55:00,VIA NIZZA 111,1,45.04853375,7.67361912
14894,2017-06-22 10:55:00,VIA NIZZA 107,1,45.04873093,7.67369507
14895,2017-06-22 10:55:00,VIA GIOVANNI CARLO CAVALLI 38,1,45.07266284,7.65707045
14896,2017-06-22 10:57:00,CORSO LUIGI EINAUDI 4,1,45.05785486,7.66782398
14897,2017-06-22 10:58:00,VIA NIZZA 105,1,45.04890842,7.67376344
14898,2017-06-22 10:58:00,VIA GIOVANNI CARLO CAVALLI 36,1,45.07259617,7.65725857
14899,2017-06-22 10:58:00,VIA GIUSEPPE MARIA BONZANIGO 14,1,45.08040791,7.66950289
14900,2017-06-22 10:59:00,VIA FILIBERTO PINGONE 2,1,45.07691948,7.67243801
14901,2017-06-22 11:00:00,CORSO LUIGI EINAUDI 4,1,45.05785486,7.66782398
14902,2017-06-22 11:00:00,VIA NIZZA 115,1,45.04803390,7.67342616
14903,2017-06-22 11:00:00,VIA NIZZA 113,1,45.04832377,7.67353824
14904,2017-06-22 11:01:00,VIA GIOVANNI CARLO CAVALLI 32,1,45.07253471,7.65743206
14905,2017-06-22 11:02:00,VIA CARLO MATTEUCCI 2,1,45.07723676,7.66650490
14906,2017-06-22 11:03:00,VIA LUIGI CIBRARIO 22,1,45.07847285,7.66484555
14907,2017-06-22 11:03:00,VIA NIZZA 115,1,45.04803390,7.67342616
14908,2017-06-22 11:04:00,VIA VANCHIGLIA 2,1,45.06603675,7.69653965
14909,2017-06-22 11:04:00,VIA ALBERTO NOTA 8,1,45.07670788,7.67324276
14910,2017-06-22 11:04:00,VIA GIOVANNI CARLO CAVALLI 30,1,45.07248162,7.65758203
14911,2017-06-22 11:06:00,CORSO SAN MAURIZIO 38,1,,
14912,2017-06-22 11:07:00,VIA VITTORIO AMEDEO II 13,1,45.07002227,7.66938130
14913,2017-06-22 11:07:00,CORSO SAN MAURIZIO 38,1,,
14914,2017-06-22 11:07:00,VIA PIETRO PIFFETTI 3,1,45.07739666,7.66619381
14915,2017-06-22 11:08:00,CORSO PALESTRO 13,1,45.07297771,7.67201399
14916,2017-06-22 11:09:00,VIA ANDREA MASSENA 2,1,45.06375484,7.67468725
14917,2017-06-22 11:09:00,VIA GIOVANNI CARLO CAVALLI 28,1,45.07199853,7.65894127
14918,2017-06-22 11:10:00,VIA ALBERTO NOTA 1,1,45.07625665,7.67276414
14919,2017-06-22 11:11:00,VIA PIETRO PIFFETTI 5,1,45.07738667,7.66593452
14920,2017-06-22 11:11:00,VIA NIZZA 62,1,45.04823405,7.67322788
14921,2017-06-22 11:12:00,CORSO SVIZZERA 185,1,45.09112228,7.66148389
14922,2017-06-22 11:12:00,VIA VITTORIO AMEDEO II 22,1,45.06948514,7.66879494
14923,2017-06-22 11:13:00,CORSO PALESTRO 15,1,45.07282699,7.67190669
14924,2017-06-22 11:13:00,VIA ALBERTO NOTA 6,1,45.07615750,7.67285459
14925,2017-06-22 11:13:00,VIA GIACINTO COLLEGNO 65,1,45.07287807,7.65880917
14926,2017-06-22 11:13:00,VIA VENTI SETTEMBRE 36,1,45.06704792,7.68067760
14927,2017-06-22 11:14:00,CORSO SAN MAURIZIO 32,1,,
14928,2017-06-22 11:14:00,VIA MAGENTA 53,1,45.06706907,7.66404109
14929,2017-06-22 11:14:00,VIA CONFIENZA 16,1,45.06813896,7.67514790
14930,2017-06-22 11:14:00,VIA CLAUDIO BEAUMONT 4,1,45.07763680,7.66559475
14931,2017-06-22 11:15:00,VIA LIVORNO 26,1,45.08558379,7.66914331
14932,2017-06-22 11:15:00,PIAZZA DICIOTTO DICEMBRE 9,1,45.07382851,7.66884781
14933,2017-06-22 11:16:00,VIA GIAMBATTISTA GROPELLO 21,1,45.07384296,7.66370835
14934,2017-06-22 11:17:00,CORSO PALESTRO 9,1,45.07343188,7.67233771
14935,2017-06-22 11:17:00,VIA GIACINTO COLLEGNO 48,1,45.07321853,7.65887702
14936,2017-06-22 11:18:00,CORSO FRANCIA 19,1,45.07614977,7.66268797
14937,2017-06-22 11:18:00,VIA ANDREA MASSENA 15,1,45.06206451,7.67364387
14938,2017-06-22 11:18:00,VIA CONFIENZA 19,1,45.06792504,7.67516532
14939,2017-06-22 11:19:00,VIA VITTORIO AMEDEO II 24,1,45.06931245,7.66867108
14940,2017-06-22 11:19:00,CORSO SAN MAURIZIO 24,1,,
14941,2017-06-22 11:20:00,VIA MARTIRI DELLA LIBERTA 28,1,,
14942,2017-06-22 11:20:00,VIA GIAMBATTISTA GROPELLO 17,1,45.07406866,7.66386775
14943,2017-06-22 11:21:00,VIA SAN TERESA 16,1,,
14944,2017-06-22 11:21:00,VIA MENTANA 1,1,45.05671688,7.69489203
14945,2017-06-22 11:22:00,VIA TIRRENO 163,1,45.05280276,7.64681281
14946,2017-06-22 11:22:00,CORSO GALILEO GALILEI 24,1,45.04371801,7.67935091
14947,2017-06-22 11:22:00,VIA CALANDRA FRATELLI 4,1,45.06205251,7.68952246
14948,2017-06-22 11:22:00,CORSO BOLZANO 37,1,45.07189421,7.66630311
14949,2017-06-22 11:23:00,VIA GIOVANNI FRANCESCO NAPIONE 39,1,45.06893968,7.70285811
14950,2017-06-22 11:23:00,VIA AVIGLIANA 26,1,45.07283088,7.65946004
14951,2017-06-22 11:24:00,VIA MARTIRI DELLA LIBERTA 27,1,,
14952,2017-06-22 11:24:00,VIA GIOTTO 41,1,45.04335802,7.67428635
14953,2017-06-22 11:24:00,CORSO MONTE GRAPPA 19,1,45.07764576,7.63638114
14954,2017-06-22 11:25:00,CORSO GIACOMO MATTEOTTI 43,1,45.06824270,7.66868144
14955,2017-06-22 11:26:00,PIAZZETTA SAN TERESA 1,1,,
14956,2017-06-22 11:27:00,VIA NIZZA 1,1,45.06198322,7.67997395
14957,2017-06-22 11:27:00,VIA GIOTTO 43,1,45.04313403,7.67420408
14958,2017-06-22 11:28:00,CORSO SAN MAURIZIO 24,1,,
14959,2017-06-22 11:28:00,VIA MARTIRI DELLA LIBERTA 39,1,,
14960,2017-06-22 11:29:00,CORSO GALILEO GALILEI 40,1,45.04315376,7.67839215
14961,2017-06-22 11:31:00,VIA CESARE BALBO 46,1,45.06792329,7.70335017
14962,2017-06-22 11:34:00,VIA GIULIA DI BAROLO 10,1,45.06713664,7.69626302
14963,2017-06-22 11:35:00,VIA APORTI FERRANTE 16,1,45.06452158,7.70610234
14964,2017-06-22 11:36:00,VIA GIULIA DI BAROLO 10,1,45.06713664,7.69626302
14965,2017-06-22 11:38:00,CORSO RE UMBERTO 27,1,45.06262715,7.67296080
14966,2017-06-22 11:38:00,VIA APORTI FERRANTE 15,1,45.06445398,7.70632385
14967,2017-06-22 11:39:00,CORSO RACCONIGI 141,1,45.06173702,7.64537317
14968,2017-06-22 11:40:00,CORSO ENRICO GAMBA 24,1,,
14969,2017-06-22 11:40:00,VIA LANZO 67,1,45.11072938,7.66024630
14970,2017-06-22 11:40:00,CORSO RACCONIGI 105,1,45.06553451,7.64521502
14971,2017-06-22 11:40:00,VIA GIAMBATTISTA GROPELLO 10,1,45.07521918,7.66450454
14972,2017-06-22 11:44:00,CORSO RE UMBERTO 27,1,45.06262715,7.67296080
14973,2017-06-22 11:45:00,VIA CURTATONE 11,1,45.05756577,7.69622958
14974,2017-06-22 11:45:00,VIA GIAMBATTISTA GROPELLO 9,1,45.07543105,7.66482305
14975,2017-06-22 11:45:00,CORSO BRAMANTE 84,1,45.04206819,7.67417719
14976,2017-06-22 11:46:00,CORSO SEBASTOPOLI 189,1,45.04615528,7.64188697
14977,2017-06-22 11:47:00,CORSO VALDOCCO 7,1,45.07656159,7.67416224
14978,2017-06-22 11:48:00,VIA SFORZESCA 6,1,45.05762793,7.69658401
14979,2017-06-22 11:48:00,VIA ERCOLE TOMMASO ROERO DI CORTANZE 5,1,45.06809094,7.69529344
14980,2017-06-22 11:48:00,VIA VITALIANO DONATI 12,1,45.06863707,7.66930545
14981,2017-06-22 11:49:00,CORSO RE UMBERTO 27,1,45.06262715,7.67296080
14982,2017-06-22 11:50:00,CORSO BRAMANTE 88,1,45.04166390,7.67449379
14983,2017-06-22 11:50:00,CORSO BRAMANTE 86,1,45.04170063,7.67432781
14984,2017-06-22 11:50:00,VIA ARSENALE 9,1,45.06869883,7.68017174
14985,2017-06-22 11:51:00,VIA SFORZESCA 8,1,45.05767095,7.69661437
14986,2017-06-22 11:51:00,CORSO GIACOMO MATTEOTTI 16,1,45.06695618,7.67359815
14987,2017-06-22 11:53:00,VIA LUIGI GALVANI 2,1,45.08022947,7.66062821
14988,2017-06-22 11:54:00,VIA SAN MASSIMO 28,1,,
14989,2017-06-22 11:54:00,VIA ERCOLE TOMMASO ROERO DI CORTANZE 5,1,45.06809094,7.69529344
14990,2017-06-22 11:54:00,CORSO GIACOMO MATTEOTTI 18,1,45.06721164,7.67288690
14991,2017-06-22 11:55:00,CORSO RE UMBERTO 25,1,45.06321903,7.67338214
14992,2017-06-22 11:55:00,CORSO BRAMANTE 86,1,45.04170063,7.67432781
14993,2017-06-22 11:55:00,VIA ARSENALE 1,1,45.06914561,7.68051734
14994,2017-06-22 11:55:00,VIA BALTIMORA 145,1,45.04770515,7.63351215
14995,2017-06-22 11:55:00,LUNGO DORA SAVONA 32,1,45.07697705,7.69005812
14996,2017-06-22 11:56:00,CORSO RE UMBERTO 25,1,45.06321903,7.67338214
14997,2017-06-22 11:56:00,VIA VITALIANO DONATI 16,1,45.06892982,7.66951201
14998,2017-06-22 11:57:00,VIA LUIGI GALVANI 3,1,45.08031313,7.66051376
14999,2017-06-22 11:58:00,VIA SAN TOMMASO 27,1,,
15000,2017-06-22 11:59:00,CORSO RE UMBERTO 25,1,45.06321903,7.67338214
15001,2017-06-22 11:59:00,CORSO MASSIMO DAZEGLIO 43,1,,
15002,2017-06-22 12:00:00,CORSO SEBASTOPOLI 190,1,45.04586421,7.64389124
15003,2017-06-22 12:00:00,VIA SAN TOMMASO 23,1,,
15004,2017-06-22 12:00:00,VIA ARSENALE 23,1,45.06689442,7.67888651
15005,2017-06-22 12:01:00,VIA SAN MASSIMO 28,1,,
15006,2017-06-22 12:01:00,VIA LUIGI GALVANI 5,1,45.08047332,7.66062471
15007,2017-06-22 12:01:00,VIA VITALIANO DONATI 17,1,45.06913114,7.66944682
15008,2017-06-22 12:02:00,VIA FIGLIE DEI MILITARI 18,1,45.06438643,7.70937840
15009,2017-06-22 12:02:00,VIA BERNARDINO DROVETTI 22,1,45.07365087,7.66505428
15010,2017-06-22 12:03:00,VIA ERCOLE TOMMASO ROERO DI CORTANZE 2,1,45.06788368,7.69539397
15011,2017-06-22 12:04:00,VIA LUIGI GALVANI 9,1,45.08126320,7.66118501
15012,2017-06-22 12:04:00,CORSO MASSIMO DAZEGLIO 61,1,,
15013,2017-06-22 12:05:00,CORSO SEBASTOPOLI 194,1,45.04597073,7.64357624
15014,2017-06-22 12:05:00,VIA SAN MASSIMO 28,1,,
15015,2017-06-22 12:05:00,VIA VITALIANO DONATI 21,1,45.06955938,7.66974327
15016,2017-06-22 12:06:00,VIA ALFONSO LAMARMORA 45,1,45.05744206,7.66715566
15017,2017-06-22 12:07:00,VIA FIGLIE DEI MILITARI 20,1,45.06402016,7.70965817
15018,2017-06-22 12:07:00,VIA BERNARDINO DROVETTI 22,1,45.07365087,7.66505428
15019,2017-06-22 12:07:00,VIA GIUSEPPE MARIA BONZANIGO 5,1,45.07935304,7.66861662
15020,2017-06-22 12:08:00,VIA LUIGI GALVANI 13,1,45.08143167,7.66130193
15021,2017-06-22 12:08:00,VIA VITALIANO DONATI 25,1,45.06979978,7.66979291
15022,2017-06-22 12:08:00,CORSO MASSIMO DAZEGLIO 61,1,,
15023,2017-06-22 12:09:00,CORSO VALDOCCO 10,1,45.07704024,7.67494554
15024,2017-06-22 12:09:00,VIA GIOVANNI FRANCESCO NAPIONE 23,1,45.06755766,7.70106300
15025,2017-06-22 12:10:00,VIA VENTI SETTEMBRE 37,1,45.06791003,7.68099461
15026,2017-06-22 12:10:00,CORSO FRANCIA 12,1,45.07666531,7.66524477
15027,2017-06-22 12:10:00,VIA AVIGLIANA 17,1,45.07195959,7.66157867
15028,2017-06-22 12:10:00,VIA MARIA ADELAIDE AGLIETTA 35,1,45.10166942,7.61947509
15029,2017-06-22 12:10:00,VIA MARIA ADELAIDE AGLIETTA 35,1,45.10166942,7.61947509
15030,2017-06-22 12:11:00,CORSO MASSIMO DAZEGLIO 61,1,,
15031,2017-06-22 12:12:00,VIA SAN MASSIMO 47,1,,
15032,2017-06-22 12:12:00,VIA VITALIANO DONATI 25,1,45.06979978,7.66979291
15033,2017-06-22 12:13:00,VIA AVIGLIANA 15,1,45.07191377,7.66170910
15034,2017-06-22 12:13:00,VIA ARTISTI 38,1,45.06682683,7.70069437
15035,2017-06-22 12:13:00,VIA ANDREA PISANO 6,2,45.07799209,7.68662400
15036,2017-06-22 12:14:00,CORSO VALDOCCO 17,1,45.07821817,7.67533507
15037,2017-06-22 12:14:00,CORSO DANTE 108,1,45.04586252,7.68090011
15038,2017-06-22 12:15:00,VIA PRINCIPI DACAJA 11,1,,
15039,2017-06-22 12:15:00,VIA MARIA ADELAIDE AGLIETTA 35,1,45.10166942,7.61947509
15040,2017-06-22 12:15:00,VIA GUIDO RENI 67,1,45.05110363,7.62990013
15041,2017-06-22 12:16:00,VIA GUIDO RENI 67,1,45.05110363,7.62990013
15042,2017-06-22 12:16:00,VIA SAN MASSIMO 44,1,,
15043,2017-06-22 12:16:00,CORSO GALILEO FERRARIS 73,1,45.05951982,7.66699740
15044,2017-06-22 12:17:00,VIA VITALIANO DONATI 29,1,45.07029247,7.67025955
15045,2017-06-22 12:17:00,CORSO CASALE 58,1,45.06658627,7.70767473
15046,2017-06-22 12:17:00,VIA AVIGLIANA 11,1,45.07167328,7.66238060
15047,2017-06-22 12:17:00,VIA ARTISTI 38,1,45.06682683,7.70069437
15048,2017-06-22 12:18:00,VIA DOMENICO CIMAROSA 82,1,45.09349339,7.70307564
15049,2017-06-22 12:19:00,CORSO VALDOCCO 17,1,45.07821817,7.67533507
15050,2017-06-22 12:20:00,VIA CLAUDIO BEAUMONT 23,1,45.07485918,7.66526336
15051,2017-06-22 12:21:00,CORSO CASALE 64,1,45.06682090,7.70843790
15052,2017-06-22 12:21:00,CORSO GALILEO FERRARIS 71,1,45.05986313,7.66748472
15053,2017-06-22 12:22:00,CORSO VALDOCCO 15,1,45.07801654,7.67519075
15054,2017-06-22 12:22:00,CORSO STATI UNITI 15,1,45.06235325,7.67135162
15055,2017-06-22 12:23:00,VIA VITALIANO DONATI 29,1,45.07029247,7.67025955
15056,2017-06-22 12:23:00,VIA AVIGLIANA 7,1,,
15057,2017-06-22 12:24:00,VIA LE CHIUSE 80,1,45.08107057,7.65975349
15058,2017-06-22 12:24:00,CORSO DANTE 108,1,45.04586252,7.68090011
15059,2017-06-22 12:25:00,VIA ANASTASIO GERMONIO 30,1,45.07161545,7.61101586
15060,2017-06-22 12:25:00,CORSO GALILEO FERRARIS 69,1,45.06025248,7.66750216
15061,2017-06-22 12:25:00,VIA AVIGLIANA 7,1,,
15062,2017-06-22 12:26:00,CORSO VALDOCCO 11,1,45.07759714,7.67489058
15063,2017-06-22 12:26:00,CORSO STATI UNITI 15,1,45.06235325,7.67135162
15064,2017-06-22 12:26:00,VIA ANTONIO FABRO 2,1,45.07371964,7.67500389
15065,2017-06-22 12:27:00,CORSO GALILEO FERRARIS 69,1,45.06025248,7.66750216
15066,2017-06-22 12:27:00,VIA VITALIANO DONATI 27,1,45.07014753,7.67015886
15067,2017-06-22 12:31:00,VIA GASPARE SACCARELLI 30,1,45.08157574,7.66739769
15068,2017-06-22 12:31:00,VIA SAN DALMAZZO 15,1,,
15069,2017-06-22 12:31:00,CORSO GALILEO FERRARIS 67,1,45.06043295,7.66762575
15070,2017-06-22 12:33:00,VIA MENTANA 7,1,45.05624839,7.69455650
15071,2017-06-22 12:35:00,CORSO CASTELFIDARDO 7,1,45.06739222,7.66276880
15072,2017-06-22 12:35:00,VIA ANTONIO FABRO 8,1,45.07297562,7.67448519
15073,2017-06-22 12:36:00,VIA GASPARE SACCARELLI 27,1,45.08111542,7.66690936
15074,2017-06-22 12:39:00,VIA GIUSEPPE PARINI 14,1,45.06554865,7.67613751
15075,2017-06-22 12:39:00,VIA ALFONSO LAMARMORA 7,1,45.06229874,7.67056281
15076,2017-06-22 12:39:00,VIA ANTONIO FABRO 8,1,45.07297562,7.67448519
15077,2017-06-22 12:39:00,CORSO CASTELFIDARDO 7,1,45.06739222,7.66276880
15078,2017-06-22 12:42:00,VIA ALFONSO LAMARMORA 7,1,45.06229874,7.67056281
15079,2017-06-22 12:43:00,VIA GIUSEPPE PARINI 14,1,45.06554865,7.67613751
15080,2017-06-22 12:43:00,VIA ANTONIO FABRO 2,1,45.07371964,7.67500389
15081,2017-06-22 12:44:00,VIA MAGENTA 58,1,45.06758452,7.66295243
15082,2017-06-22 12:46:00,VIA ALFONSO LAMARMORA 6,1,45.06233515,7.67037436
