Long,Lat,N. of parkings,Day of the month,Day of the week,Hour
7.727,45.088499999999996,65,15,3,13
7.641500000000001,45.0255,107,15,3,14
7.641500000000001,45.088499999999996,133,15,3,14
7.727,45.0255,11,15,3,14
7.727,45.088499999999996,59,15,3,14
7.641500000000001,45.0255,136,15,3,15
7.641500000000001,45.088499999999996,175,15,3,15
7.727,45.0255,17,15,3,15
7.727,45.088499999999996,101,15,3,15
7.641500000000001,45.0255,148,15,3,16
7.641500000000001,45.088499999999996,205,15,3,16
7.727,45.0255,24,15,3,16
7.727,45.088499999999996,110,15,3,16
7.641500000000001,45.0255,121,15,3,17
7.641500000000001,45.088499999999996,170,15,3,17
7.727,45.0255,18,15,3,17
7.727,45.088499999999996,82,15,3,17
7.641500000000001,45.0255,69,15,3,18
7.641500000000001,45.088499999999996,73,15,3,18
7.727,45.0255,9,15,3,18
7.727,45.088499999999996,40,15,3,18
7.641500000000001,45.0255,27,15,3,19
7.641500000000001,45.088499999999996,50,15,3,19
7.727,45.0255,5,15,3,19
7.727,45.088499999999996,23,15,3,19
7.641500000000001,45.0255,37,15,3,20
7.641500000000001,45.088499999999996,45,15,3,20
7.727,45.0255,7,15,3,20
7.727,45.088499999999996,27,15,3,20
7.641500000000001,45.0255,22,15,3,21
7.641500000000001,45.088499999999996,38,15,3,21
7.727,45.0255,4,15,3,21
7.727,45.088499999999996,29,15,3,21
7.641500000000001,45.0255,27,15,3,22
7.641500000000001,45.088499999999996,29,15,3,22
7.727,45.0255,2,15,3,22
7.727,45.088499999999996,15,15,3,22
7.641500000000001,45.0255,10,15,3,23
7.641500000000001,45.088499999999996,6,15,3,23
7.727,45.0255,1,15,3,23
7.727,45.088499999999996,8,15,3,23
7.641500000000001,45.0255,3,16,4,0
7.641500000000001,45.088499999999996,6,16,4,0
7.727,45.0255,1,16,4,0
7.641500000000001,45.0255,3,16,4,1
7.641500000000001,45.088499999999996,7,16,4,1
7.727,45.088499999999996,1,16,4,1
7.641500000000001,45.0255,4,16,4,2
7.641500000000001,45.088499999999996,1,16,4,2
7.727,45.088499999999996,3,16,4,2
7.641500000000001,45.0255,10,16,4,3
7.641500000000001,45.088499999999996,14,16,4,3
7.727,45.0255,1,16,4,3
7.727,45.088499999999996,5,16,4,3
7.641500000000001,45.0255,18,16,4,4
7.641500000000001,45.088499999999996,12,16,4,4
7.727,45.0255,2,16,4,4
7.727,45.088499999999996,9,16,4,4
7.641500000000001,45.0255,61,16,4,5
7.641500000000001,45.088499999999996,75,16,4,5
7.727,45.0255,11,16,4,5
7.727,45.088499999999996,47,16,4,5
7.641500000000001,45.0255,98,16,4,6
7.641500000000001,45.088499999999996,133,16,4,6
7.727,45.0255,19,16,4,6
7.727,45.088499999999996,71,16,4,6
7.641500000000001,45.0255,100,16,4,7
7.641500000000001,45.088499999999996,143,16,4,7
7.727,45.0255,19,16,4,7
7.727,45.088499999999996,69,16,4,7
7.641500000000001,45.0255,84,16,4,8
7.641500000000001,45.088499999999996,111,16,4,8
7.727,45.0255,14,16,4,8
7.727,45.088499999999996,57,16,4,8
7.641500000000001,45.0255,88,16,4,9
7.641500000000001,45.088499999999996,142,16,4,9
7.727,45.0255,6,16,4,9
7.727,45.088499999999996,67,16,4,9
7.641500000000001,45.0255,100,16,4,10
7.641500000000001,45.088499999999996,116,16,4,10
7.727,45.0255,10,16,4,10
7.727,45.088499999999996,63,16,4,10
7.641500000000001,45.0255,93,16,4,11
7.641500000000001,45.088499999999996,101,16,4,11
7.727,45.0255,12,16,4,11
7.727,45.088499999999996,54,16,4,11
7.641500000000001,45.0255,81,16,4,12
7.641500000000001,45.088499999999996,91,16,4,12
7.727,45.0255,12,16,4,12
7.727,45.088499999999996,55,16,4,12
7.641500000000001,45.0255,104,16,4,13
7.641500000000001,45.088499999999996,99,16,4,13
7.727,45.0255,8,16,4,13
7.727,45.088499999999996,53,16,4,13
7.641500000000001,45.0255,95,16,4,14
7.641500000000001,45.088499999999996,134,16,4,14
7.727,45.0255,16,16,4,14
7.727,45.088499999999996,71,16,4,14
7.641500000000001,45.0255,148,16,4,15
7.641500000000001,45.088499999999996,162,16,4,15
7.727,45.0255,22,16,4,15
7.727,45.088499999999996,86,16,4,15
7.641500000000001,45.0255,133,16,4,16
7.641500000000001,45.088499999999996,169,16,4,16
7.727,45.0255,24,16,4,16
7.727,45.088499999999996,101,16,4,16
7.641500000000001,45.0255,102,16,4,17
7.641500000000001,45.088499999999996,154,16,4,17
7.727,45.0255,19,16,4,17
7.727,45.088499999999996,81,16,4,17
7.641500000000001,45.0255,86,16,4,18
7.641500000000001,45.088499999999996,78,16,4,18
7.727,45.0255,9,16,4,18
7.727,45.088499999999996,34,16,4,18
7.641500000000001,45.0255,30,16,4,19
7.641500000000001,45.088499999999996,62,16,4,19
7.727,45.0255,9,16,4,19
7.727,45.088499999999996,19,16,4,19
7.641500000000001,45.0255,56,16,4,20
7.641500000000001,45.088499999999996,44,16,4,20
7.727,45.0255,6,16,4,20
7.727,45.088499999999996,35,16,4,20
7.641500000000001,45.0255,37,16,4,21
7.641500000000001,45.088499999999996,42,16,4,21
7.727,45.0255,8,16,4,21
7.727,45.088499999999996,32,16,4,21
7.641500000000001,45.0255,34,16,4,22
7.641500000000001,45.088499999999996,33,16,4,22
7.727,45.0255,5,16,4,22
7.727,45.088499999999996,21,16,4,22
7.641500000000001,45.0255,15,16,4,23
7.641500000000001,45.088499999999996,17,16,4,23
7.727,45.0255,4,16,4,23
7.727,45.088499999999996,16,16,4,23
7.641500000000001,45.0255,16,17,5,0
7.641500000000001,45.088499999999996,12,17,5,0
7.727,45.0255,5,17,5,0
7.727,45.088499999999996,11,17,5,0
7.641500000000001,45.0255,17,17,5,1
7.641500000000001,45.088499999999996,6,17,5,1
7.727,45.088499999999996,3,17,5,1
7.641500000000001,45.0255,4,17,5,2
7.641500000000001,45.088499999999996,6,17,5,2
7.727,45.0255,1,17,5,2
7.727,45.088499999999996,6,17,5,2
7.641500000000001,45.0255,4,17,5,3
7.641500000000001,45.088499999999996,5,17,5,3
7.727,45.0255,1,17,5,3
7.727,45.088499999999996,11,17,5,3
7.641500000000001,45.0255,12,17,5,4
7.641500000000001,45.088499999999996,10,17,5,4
7.727,45.0255,3,17,5,4
7.727,45.088499999999996,3,17,5,4
7.641500000000001,45.0255,27,17,5,5
7.641500000000001,45.088499999999996,21,17,5,5
7.727,45.0255,1,17,5,5
7.727,45.088499999999996,12,17,5,5
7.641500000000001,45.0255,45,17,5,6
7.641500000000001,45.088499999999996,62,17,5,6
7.727,45.0255,8,17,5,6
7.727,45.088499999999996,17,17,5,6
7.641500000000001,45.0255,71,17,5,7
7.641500000000001,45.088499999999996,97,17,5,7
7.727,45.0255,9,17,5,7
7.727,45.088499999999996,57,17,5,7
7.641500000000001,45.0255,102,17,5,8
7.641500000000001,45.088499999999996,126,17,5,8
7.727,45.0255,19,17,5,8
7.727,45.088499999999996,59,17,5,8
7.641500000000001,45.0255,96,17,5,9
7.641500000000001,45.088499999999996,113,17,5,9
7.727,45.0255,13,17,5,9
7.727,45.088499999999996,61,17,5,9
7.641500000000001,45.0255,95,17,5,10
7.641500000000001,45.088499999999996,109,17,5,10
7.727,45.0255,15,17,5,10
7.727,45.088499999999996,61,17,5,10
7.641500000000001,45.0255,53,17,5,11
7.641500000000001,45.088499999999996,61,17,5,11
7.727,45.0255,4,17,5,11
7.727,45.088499999999996,30,17,5,11
7.641500000000001,45.0255,53,17,5,12
7.641500000000001,45.088499999999996,56,17,5,12
7.727,45.0255,12,17,5,12
7.727,45.088499999999996,40,17,5,12
7.641500000000001,45.0255,63,17,5,13
7.641500000000001,45.088499999999996,85,17,5,13
7.727,45.0255,9,17,5,13
7.727,45.088499999999996,51,17,5,13
7.641500000000001,45.0255,68,17,5,14
7.641500000000001,45.088499999999996,82,17,5,14
7.727,45.0255,9,17,5,14
7.727,45.088499999999996,33,17,5,14
7.641500000000001,45.0255,77,17,5,15
7.641500000000001,45.088499999999996,118,17,5,15
7.727,45.0255,15,17,5,15
7.727,45.088499999999996,56,17,5,15
7.641500000000001,45.0255,91,17,5,16
7.641500000000001,45.088499999999996,93,17,5,16
7.727,45.0255,8,17,5,16
7.727,45.088499999999996,49,17,5,16
7.641500000000001,45.0255,82,17,5,17
7.641500000000001,45.088499999999996,112,17,5,17
7.727,45.0255,11,17,5,17
7.727,45.088499999999996,56,17,5,17
7.641500000000001,45.0255,62,17,5,18
7.641500000000001,45.088499999999996,85,17,5,18
7.727,45.0255,18,17,5,18
7.727,45.088499999999996,40,17,5,18
7.641500000000001,45.0255,44,17,5,19
7.641500000000001,45.088499999999996,53,17,5,19
7.727,45.0255,7,17,5,19
7.727,45.088499999999996,19,17,5,19
7.641500000000001,45.0255,39,17,5,20
7.641500000000001,45.088499999999996,45,17,5,20
7.727,45.0255,10,17,5,20
7.727,45.088499999999996,22,17,5,20
7.641500000000001,45.0255,49,17,5,21
7.641500000000001,45.088499999999996,54,17,5,21
7.727,45.0255,6,17,5,21
7.727,45.088499999999996,41,17,5,21
7.641500000000001,45.0255,35,17,5,22
7.641500000000001,45.088499999999996,38,17,5,22
7.727,45.0255,9,17,5,22
7.727,45.088499999999996,31,17,5,22
7.641500000000001,45.0255,20,17,5,23
7.641500000000001,45.088499999999996,25,17,5,23
7.727,45.0255,4,17,5,23
7.727,45.088499999999996,20,17,5,23
7.641500000000001,45.0255,14,18,6,0
7.641500000000001,45.088499999999996,14,18,6,0
7.727,45.0255,2,18,6,0
7.727,45.088499999999996,24,18,6,0
7.641500000000001,45.0255,5,18,6,1
7.641500000000001,45.088499999999996,9,18,6,1
7.727,45.0255,2,18,6,1
7.727,45.088499999999996,11,18,6,1
7.641500000000001,45.0255,11,18,6,2
7.641500000000001,45.088499999999996,2,18,6,2
7.727,45.0255,1,18,6,2
7.727,45.088499999999996,4,18,6,2
7.641500000000001,45.0255,3,18,6,3
7.641500000000001,45.088499999999996,10,18,6,3
7.727,45.0255,2,18,6,3
7.727,45.088499999999996,5,18,6,3
7.641500000000001,45.0255,4,18,6,4
7.641500000000001,45.088499999999996,6,18,6,4
7.727,45.088499999999996,2,18,6,4
7.641500000000001,45.0255,7,18,6,5
7.641500000000001,45.088499999999996,10,18,6,5
7.727,45.0255,1,18,6,5
7.727,45.088499999999996,9,18,6,5
7.641500000000001,45.0255,19,18,6,6
7.641500000000001,45.088499999999996,27,18,6,6
7.727,45.0255,2,18,6,6
7.727,45.088499999999996,20,18,6,6
7.641500000000001,45.0255,37,18,6,7
7.641500000000001,45.088499999999996,44,18,6,7
7.727,45.0255,5,18,6,7
7.727,45.088499999999996,32,18,6,7
7.641500000000001,45.0255,54,18,6,8
7.641500000000001,45.088499999999996,69,18,6,8
7.727,45.0255,6,18,6,8
7.727,45.088499999999996,42,18,6,8
7.641500000000001,45.0255,57,18,6,9
7.641500000000001,45.088499999999996,64,18,6,9
7.727,45.0255,12,18,6,9
7.727,45.088499999999996,43,18,6,9
7.641500000000001,45.0255,40,18,6,10
7.641500000000001,45.088499999999996,61,18,6,10
7.727,45.0255,10,18,6,10
7.727,45.088499999999996,24,18,6,10
7.641500000000001,45.0255,27,18,6,11
7.641500000000001,45.088499999999996,28,18,6,11
7.727,45.0255,2,18,6,11
7.727,45.088499999999996,16,18,6,11
7.641500000000001,45.0255,39,18,6,12
7.641500000000001,45.088499999999996,29,18,6,12
7.727,45.0255,6,18,6,12
7.727,45.088499999999996,19,18,6,12
7.641500000000001,45.0255,36,18,6,13
7.641500000000001,45.088499999999996,50,18,6,13
7.727,45.0255,8,18,6,13
7.727,45.088499999999996,20,18,6,13
7.641500000000001,45.0255,46,18,6,14
7.641500000000001,45.088499999999996,49,18,6,14
7.727,45.0255,4,18,6,14
7.727,45.088499999999996,27,18,6,14
7.641500000000001,45.0255,47,18,6,15
7.641500000000001,45.088499999999996,63,18,6,15
7.727,45.0255,13,18,6,15
7.727,45.088499999999996,28,18,6,15
7.641500000000001,45.0255,65,18,6,16
7.641500000000001,45.088499999999996,61,18,6,16
7.727,45.0255,17,18,6,16
7.727,45.088499999999996,54,18,6,16
7.641500000000001,45.0255,63,18,6,17
7.641500000000001,45.088499999999996,65,18,6,17
7.727,45.0255,15,18,6,17
7.727,45.088499999999996,34,18,6,17
7.641500000000001,45.0255,42,18,6,18
7.641500000000001,45.088499999999996,53,18,6,18
7.727,45.0255,4,18,6,18
7.727,45.088499999999996,27,18,6,18
7.641500000000001,45.0255,30,18,6,19
7.641500000000001,45.088499999999996,38,18,6,19
7.727,45.0255,4,18,6,19
7.727,45.088499999999996,20,18,6,19
7.641500000000001,45.0255,28,18,6,20
7.641500000000001,45.088499999999996,45,18,6,20
7.727,45.0255,6,18,6,20
7.727,45.088499999999996,25,18,6,20
7.641500000000001,45.0255,35,18,6,21
7.641500000000001,45.088499999999996,42,18,6,21
7.727,45.0255,4,18,6,21
7.727,45.088499999999996,25,18,6,21
7.641500000000001,45.0255,13,18,6,22
7.641500000000001,45.088499999999996,18,18,6,22
7.727,45.0255,2,18,6,22
7.727,45.088499999999996,11,18,6,22
7.641500000000001,45.0255,9,18,6,23
7.641500000000001,45.088499999999996,8,18,6,23
7.727,45.088499999999996,2,18,6,23
7.641500000000001,45.0255,3,19,0,0
7.641500000000001,45.088499999999996,5,19,0,0
7.727,45.088499999999996,5,19,0,0
7.641500000000001,45.088499999999996,1,19,0,1
7.727,45.088499999999996,1,19,0,1
7.641500000000001,45.0255,3,19,0,2
7.641500000000001,45.088499999999996,2,19,0,2
7.727,45.088499999999996,5,19,0,2
7.641500000000001,45.0255,6,19,0,3
7.641500000000001,45.088499999999996,12,19,0,3
7.727,45.088499999999996,7,19,0,3
7.641500000000001,45.0255,11,19,0,4
7.641500000000001,45.088499999999996,15,19,0,4
7.727,45.0255,1,19,0,4
7.727,45.088499999999996,9,19,0,4
7.641500000000001,45.0255,52,19,0,5
7.641500000000001,45.088499999999996,64,19,0,5
7.727,45.0255,14,19,0,5
7.727,45.088499999999996,39,19,0,5
7.641500000000001,45.0255,81,19,0,6
7.641500000000001,45.088499999999996,137,19,0,6
7.727,45.0255,17,19,0,6
7.727,45.088499999999996,61,19,0,6
7.641500000000001,45.0255,73,19,0,7
7.641500000000001,45.088499999999996,104,19,0,7
7.727,45.0255,15,19,0,7
7.727,45.088499999999996,61,19,0,7
7.641500000000001,45.0255,73,19,0,8
7.641500000000001,45.088499999999996,122,19,0,8
7.727,45.0255,12,19,0,8
7.727,45.088499999999996,58,19,0,8
7.641500000000001,45.0255,78,19,0,9
7.641500000000001,45.088499999999996,103,19,0,9
7.727,45.0255,7,19,0,9
7.727,45.088499999999996,57,19,0,9
7.641500000000001,45.0255,61,19,0,10
7.641500000000001,45.088499999999996,100,19,0,10
7.727,45.0255,11,19,0,10
7.727,45.088499999999996,50,19,0,10
7.641500000000001,45.0255,66,19,0,11
7.641500000000001,45.088499999999996,95,19,0,11
7.727,45.0255,9,19,0,11
7.727,45.088499999999996,52,19,0,11
7.641500000000001,45.0255,74,19,0,12
7.641500000000001,45.088499999999996,85,19,0,12
7.727,45.0255,11,19,0,12
7.727,45.088499999999996,52,19,0,12
7.641500000000001,45.0255,81,19,0,13
7.641500000000001,45.088499999999996,93,19,0,13
7.727,45.0255,9,19,0,13
7.727,45.088499999999996,50,19,0,13
7.641500000000001,45.0255,101,19,0,14
7.641500000000001,45.088499999999996,122,19,0,14
7.727,45.0255,11,19,0,14
7.727,45.088499999999996,70,19,0,14
7.641500000000001,45.0255,138,19,0,15
7.641500000000001,45.088499999999996,178,19,0,15
7.727,45.0255,16,19,0,15
7.727,45.088499999999996,82,19,0,15
7.641500000000001,45.0255,137,19,0,16
7.641500000000001,45.088499999999996,199,19,0,16
7.727,45.0255,26,19,0,16
7.727,45.088499999999996,98,19,0,16
7.641500000000001,45.0255,106,19,0,17
7.641500000000001,45.088499999999996,154,19,0,17
7.727,45.0255,11,19,0,17
7.727,45.088499999999996,71,19,0,17
7.641500000000001,45.0255,62,19,0,18
7.641500000000001,45.088499999999996,66,19,0,18
7.727,45.0255,6,19,0,18
7.727,45.088499999999996,24,19,0,18
7.641500000000001,45.0255,26,19,0,19
7.641500000000001,45.088499999999996,53,19,0,19
7.727,45.0255,6,19,0,19
7.727,45.088499999999996,12,19,0,19
7.641500000000001,45.0255,24,19,0,20
7.641500000000001,45.088499999999996,35,19,0,20
7.727,45.0255,1,19,0,20
7.727,45.088499999999996,15,19,0,20
7.641500000000001,45.0255,21,19,0,21
7.641500000000001,45.088499999999996,31,19,0,21
7.727,45.0255,2,19,0,21
7.727,45.088499999999996,16,19,0,21
7.641500000000001,45.0255,30,19,0,22
7.641500000000001,45.088499999999996,22,19,0,22
7.727,45.0255,4,19,0,22
7.727,45.088499999999996,18,19,0,22
7.641500000000001,45.0255,3,19,0,23
7.641500000000001,45.088499999999996,7,19,0,23
7.727,45.088499999999996,9,19,0,23
7.641500000000001,45.0255,2,20,1,0
7.641500000000001,45.088499999999996,4,20,1,0
7.727,45.0255,1,20,1,0
7.727,45.088499999999996,1,20,1,0
7.641500000000001,45.0255,1,20,1,1
7.727,45.088499999999996,1,20,1,1
7.641500000000001,45.0255,1,20,1,2
7.641500000000001,45.088499999999996,2,20,1,2
7.641500000000001,45.0255,7,20,1,3
7.641500000000001,45.088499999999996,9,20,1,3
7.727,45.0255,1,20,1,3
7.727,45.088499999999996,6,20,1,3
7.641500000000001,45.0255,17,20,1,4
7.641500000000001,45.088499999999996,14,20,1,4
7.727,45.0255,2,20,1,4
7.727,45.088499999999996,6,20,1,4
7.641500000000001,45.0255,49,20,1,5
7.641500000000001,45.088499999999996,67,20,1,5
7.727,45.0255,12,20,1,5
7.727,45.088499999999996,40,20,1,5
7.641500000000001,45.0255,94,20,1,6
7.641500000000001,45.088499999999996,117,20,1,6
7.727,45.0255,17,20,1,6
7.727,45.088499999999996,72,20,1,6
7.641500000000001,45.0255,84,20,1,7
7.641500000000001,45.088499999999996,131,20,1,7
7.727,45.0255,15,20,1,7
7.727,45.088499999999996,75,20,1,7
7.641500000000001,45.0255,94,20,1,8
7.641500000000001,45.088499999999996,106,20,1,8
7.727,45.0255,11,20,1,8
7.727,45.088499999999996,57,20,1,8
7.641500000000001,45.0255,96,20,1,9
7.641500000000001,45.088499999999996,127,20,1,9
7.727,45.0255,8,20,1,9
7.727,45.088499999999996,45,20,1,9
7.641500000000001,45.0255,94,20,1,10
7.641500000000001,45.088499999999996,107,20,1,10
7.727,45.0255,9,20,1,10
7.727,45.088499999999996,62,20,1,10
7.641500000000001,45.0255,77,20,1,11
7.641500000000001,45.088499999999996,92,20,1,11
7.727,45.0255,10,20,1,11
7.727,45.088499999999996,53,20,1,11
7.641500000000001,45.0255,78,20,1,12
7.641500000000001,45.088499999999996,93,20,1,12
7.727,45.0255,7,20,1,12
7.727,45.088499999999996,60,20,1,12
7.641500000000001,45.0255,96,20,1,13
7.641500000000001,45.088499999999996,108,20,1,13
7.727,45.0255,9,20,1,13
7.727,45.088499999999996,63,20,1,13
7.641500000000001,45.0255,94,20,1,14
7.641500000000001,45.088499999999996,117,20,1,14
7.727,45.0255,9,20,1,14
7.727,45.088499999999996,70,20,1,14
7.641500000000001,45.0255,141,20,1,15
7.641500000000001,45.088499999999996,146,20,1,15
7.727,45.0255,16,20,1,15
7.727,45.088499999999996,77,20,1,15
7.641500000000001,45.0255,140,20,1,16
7.641500000000001,45.088499999999996,211,20,1,16
7.727,45.0255,28,20,1,16
7.727,45.088499999999996,119,20,1,16
7.641500000000001,45.0255,102,20,1,17
7.641500000000001,45.088499999999996,158,20,1,17
7.727,45.0255,17,20,1,17
7.727,45.088499999999996,73,20,1,17
7.641500000000001,45.0255,65,20,1,18
7.641500000000001,45.088499999999996,73,20,1,18
7.727,45.0255,10,20,1,18
7.727,45.088499999999996,34,20,1,18
7.641500000000001,45.0255,27,20,1,19
7.641500000000001,45.088499999999996,51,20,1,19
7.727,45.0255,10,20,1,19
7.727,45.088499999999996,20,20,1,19
7.641500000000001,45.0255,32,20,1,20
7.641500000000001,45.088499999999996,45,20,1,20
7.727,45.0255,9,20,1,20
7.727,45.088499999999996,22,20,1,20
7.641500000000001,45.0255,22,20,1,21
7.641500000000001,45.088499999999996,45,20,1,21
7.727,45.0255,3,20,1,21
7.727,45.088499999999996,14,20,1,21
7.641500000000001,45.0255,16,20,1,22
7.641500000000001,45.088499999999996,24,20,1,22
7.727,45.0255,1,20,1,22
7.727,45.088499999999996,9,20,1,22
7.641500000000001,45.0255,5,20,1,23
7.641500000000001,45.088499999999996,5,20,1,23
7.727,45.0255,1,20,1,23
7.727,45.088499999999996,3,20,1,23
7.641500000000001,45.0255,4,21,2,0
7.641500000000001,45.088499999999996,6,21,2,0
7.727,45.0255,1,21,2,0
7.727,45.088499999999996,3,21,2,0
7.641500000000001,45.0255,1,21,2,1
7.641500000000001,45.088499999999996,3,21,2,1
7.727,45.088499999999996,2,21,2,1
7.641500000000001,45.0255,1,21,2,2
7.641500000000001,45.088499999999996,2,21,2,2
7.727,45.088499999999996,3,21,2,2
7.641500000000001,45.0255,5,21,2,3
7.641500000000001,45.088499999999996,12,21,2,3
7.727,45.088499999999996,6,21,2,3
7.641500000000001,45.0255,10,21,2,4
7.641500000000001,45.088499999999996,14,21,2,4
7.727,45.0255,4,21,2,4
7.727,45.088499999999996,9,21,2,4
7.641500000000001,45.0255,62,21,2,5
7.641500000000001,45.088499999999996,78,21,2,5
7.727,45.0255,18,21,2,5
7.727,45.088499999999996,36,21,2,5
7.641500000000001,45.0255,108,21,2,6
7.641500000000001,45.088499999999996,119,21,2,6
7.727,45.0255,32,21,2,6
7.727,45.088499999999996,67,21,2,6
7.641500000000001,45.0255,88,21,2,7
7.641500000000001,45.088499999999996,102,21,2,7
7.727,45.0255,22,21,2,7
7.727,45.088499999999996,61,21,2,7
7.641500000000001,45.0255,95,21,2,8
7.641500000000001,45.088499999999996,107,21,2,8
7.727,45.0255,11,21,2,8
7.727,45.088499999999996,55,21,2,8
7.641500000000001,45.0255,87,21,2,9
7.641500000000001,45.088499999999996,112,21,2,9
7.727,45.0255,16,21,2,9
7.727,45.088499999999996,56,21,2,9
7.641500000000001,45.0255,93,21,2,10
7.641500000000001,45.088499999999996,111,21,2,10
7.727,45.0255,11,21,2,10
7.727,45.088499999999996,45,21,2,10
7.641500000000001,45.0255,66,21,2,11
7.641500000000001,45.088499999999996,96,21,2,11
7.727,45.0255,18,21,2,11
7.727,45.088499999999996,44,21,2,11
7.641500000000001,45.0255,102,21,2,12
7.641500000000001,45.088499999999996,82,21,2,12
7.727,45.0255,11,21,2,12
7.727,45.088499999999996,50,21,2,12
7.641500000000001,45.0255,86,21,2,13
7.641500000000001,45.088499999999996,119,21,2,13
7.727,45.0255,17,21,2,13
7.727,45.088499999999996,68,21,2,13
7.641500000000001,45.0255,100,21,2,14
7.641500000000001,45.088499999999996,141,21,2,14
7.727,45.0255,16,21,2,14
7.727,45.088499999999996,69,21,2,14
7.641500000000001,45.0255,138,21,2,15
7.641500000000001,45.088499999999996,178,21,2,15
7.727,45.0255,14,21,2,15
7.727,45.088499999999996,111,21,2,15
7.641500000000001,45.0255,130,21,2,16
7.641500000000001,45.088499999999996,198,21,2,16
7.727,45.0255,17,21,2,16
7.727,45.088499999999996,93,21,2,16
7.641500000000001,45.0255,109,21,2,17
7.641500000000001,45.088499999999996,155,21,2,17
7.727,45.0255,19,21,2,17
7.727,45.088499999999996,84,21,2,17
7.641500000000001,45.0255,70,21,2,18
7.641500000000001,45.088499999999996,71,21,2,18
7.727,45.0255,5,21,2,18
7.727,45.088499999999996,40,21,2,18
7.641500000000001,45.0255,37,21,2,19
7.641500000000001,45.088499999999996,44,21,2,19
7.727,45.0255,8,21,2,19
7.727,45.088499999999996,14,21,2,19
7.641500000000001,45.0255,36,21,2,20
7.641500000000001,45.088499999999996,30,21,2,20
7.727,45.0255,5,21,2,20
7.727,45.088499999999996,28,21,2,20
7.641500000000001,45.0255,31,21,2,21
7.641500000000001,45.088499999999996,37,21,2,21
7.727,45.0255,2,21,2,21
7.727,45.088499999999996,31,21,2,21
7.641500000000001,45.0255,44,21,2,22
7.641500000000001,45.088499999999996,22,21,2,22
7.727,45.0255,2,21,2,22
7.727,45.088499999999996,15,21,2,22
7.641500000000001,45.0255,14,21,2,23
7.641500000000001,45.088499999999996,10,21,2,23
7.727,45.0255,1,21,2,23
7.727,45.088499999999996,7,21,2,23
7.641500000000001,45.0255,6,22,3,0
7.641500000000001,45.088499999999996,4,22,3,0
7.727,45.0255,1,22,3,0
7.641500000000001,45.0255,4,22,3,1
7.641500000000001,45.088499999999996,2,22,3,1
7.727,45.0255,1,22,3,1
7.727,45.088499999999996,1,22,3,1
7.641500000000001,45.0255,2,22,3,2
7.641500000000001,45.088499999999996,3,22,3,2
7.727,45.088499999999996,1,22,3,2
7.641500000000001,45.0255,6,22,3,3
7.641500000000001,45.088499999999996,11,22,3,3
7.727,45.0255,1,22,3,3
7.727,45.088499999999996,4,22,3,3
7.641500000000001,45.0255,11,22,3,4
7.641500000000001,45.088499999999996,16,22,3,4
7.727,45.0255,4,22,3,4
7.727,45.088499999999996,7,22,3,4
7.641500000000001,45.0255,59,22,3,5
7.641500000000001,45.088499999999996,72,22,3,5
7.727,45.0255,11,22,3,5
7.727,45.088499999999996,51,22,3,5
7.641500000000001,45.0255,93,22,3,6
7.641500000000001,45.088499999999996,129,22,3,6
7.727,45.0255,20,22,3,6
7.727,45.088499999999996,81,22,3,6
7.641500000000001,45.0255,96,22,3,7
7.641500000000001,45.088499999999996,128,22,3,7
7.727,45.0255,15,22,3,7
7.727,45.088499999999996,55,22,3,7
7.641500000000001,45.0255,100,22,3,8
7.641500000000001,45.088499999999996,105,22,3,8
7.727,45.0255,16,22,3,8
7.727,45.088499999999996,55,22,3,8
7.641500000000001,45.0255,87,22,3,9
7.641500000000001,45.088499999999996,108,22,3,9
7.727,45.0255,9,22,3,9
7.727,45.088499999999996,51,22,3,9
7.641500000000001,45.0255,97,22,3,10
7.641500000000001,45.088499999999996,103,22,3,10
7.727,45.0255,10,22,3,10
7.727,45.088499999999996,56,22,3,10
7.641500000000001,45.0255,73,22,3,11
7.641500000000001,45.088499999999996,96,22,3,11
7.727,45.0255,19,22,3,11
7.727,45.088499999999996,44,22,3,11
7.641500000000001,45.0255,69,22,3,12
7.641500000000001,45.088499999999996,82,22,3,12
7.727,45.0255,13,22,3,12
7.727,45.088499999999996,54,22,3,12
7.641500000000001,45.0255,100,22,3,13
7.641500000000001,45.088499999999996,106,22,3,13
7.727,45.0255,15,22,3,13
7.727,45.088499999999996,58,22,3,13
7.641500000000001,45.0255,104,22,3,14
7.641500000000001,45.088499999999996,134,22,3,14
7.727,45.0255,16,22,3,14
7.727,45.088499999999996,60,22,3,14
7.641500000000001,45.0255,146,22,3,15
7.641500000000001,45.088499999999996,165,22,3,15
7.727,45.0255,14,22,3,15
7.727,45.088499999999996,79,22,3,15
7.641500000000001,45.0255,131,22,3,16
7.641500000000001,45.088499999999996,204,22,3,16
7.727,45.0255,27,22,3,16
7.727,45.088499999999996,99,22,3,16
7.641500000000001,45.0255,115,22,3,17
7.641500000000001,45.088499999999996,146,22,3,17
7.727,45.0255,13,22,3,17
7.727,45.088499999999996,74,22,3,17
7.641500000000001,45.0255,63,22,3,18
7.641500000000001,45.088499999999996,74,22,3,18
7.727,45.0255,8,22,3,18
7.727,45.088499999999996,34,22,3,18
7.641500000000001,45.0255,36,22,3,19
7.641500000000001,45.088499999999996,42,22,3,19
7.727,45.0255,6,22,3,19
7.727,45.088499999999996,21,22,3,19
7.641500000000001,45.0255,38,22,3,20
7.641500000000001,45.088499999999996,38,22,3,20
