lat,lng
45.033623,7.637527
45.09119,7.714902
45.012611,7.624395
45.012608,7.624372
45.053844,7.679437
45.039368,7.685112
45.041584,7.646516
45.047878,7.640801
45.047874,7.640821
45.039555,7.638918
45.054409,7.630778
45.040115,7.647209
45.040028,7.647344
45.054131,7.631409
45.05397,7.613233
45.064976,7.714044
45.064774,7.713956
45.030609,7.722414
45.030605,7.722381
45.121559,7.634451
45.117947,7.624747
45.117935,7.624757
45.121532,7.634528
45.121567,7.634474
45.095581,7.689894
45.09148,7.689611
45.091339,7.689568
45.091251,7.697845
44.998245,7.648878
45.123268,7.74062
45.104355,7.729289
45.079021,7.636256
45.078007,7.630357
45.078011,7.630441
45.079353,7.635642
45.079376,7.635644
45.079136,7.675008
45.078972,7.675025
45.07877,7.637035
45.079048,7.635345
45.079182,7.635448
45.076092,7.693949
45.017132,7.630035
45.060741,7.622153
45.060719,7.622213
45.016506,7.630204
45.018436,7.750826
45.034954,7.668227
45.034996,7.668189
45.027607,7.66598
45.02758,7.665986
45.073895,7.662302
45.073833,7.662267
45.052532,7.66271
45.076218,7.629549
45.09903,7.643668
45.099068,7.643561
45.003155,7.640069
45.00383,7.640395
45.097107,7.666859
45.098473,7.670851
45.098373,7.670847
45.039673,7.671981
45.039375,7.673934
45.039455,7.673465
45.030533,7.650294
45.095341,7.698514
45.016991,7.765821
45.017078,7.76581
45.055218,7.684904
45.071995,7.606308
45.118771,7.622365
45.118763,7.621923
45.118877,7.622156
45.052979,7.662265
45.089081,7.698802
45.099686,7.663775
45.071499,7.63693
45.070316,7.610494
45.070267,7.61051
45.071068,7.636841
45.057819,7.611434
45.022839,7.643614
45.022835,7.643406
45.022846,7.643613
45.064793,7.647193
45.093937,7.690182
45.045872,7.665191
45.045895,7.665292
45.068092,7.662755
45.068089,7.662754
45.079319,7.675268
45.079338,7.675348
45.07795,7.680176
45.077866,7.68002
45.023701,7.636649
45.017185,7.630791
45.017204,7.631191
45.001965,7.690124
45.065887,7.630177
45.075073,7.650157
45.007294,7.685548
45.007301,7.685488
45.045643,7.682816
45.045769,7.682812
45.035004,7.64769
45.035034,7.647707
45.062786,7.671704
45.062733,7.671694
45.078186,7.664782
45.051243,7.668489
45.051338,7.668525
45.069527,7.604697
45.069538,7.60484
45.070438,7.6024
45.070477,7.602401
45.068188,7.698627
45.068245,7.698564
45.064754,7.630364
45.058128,7.613806
45.077747,7.599998
45.077629,7.600192
45.07653,7.604837
45.040829,7.635613
45.040859,7.635748
45.083385,7.661358
45.052044,7.634873
45.046738,7.681688
45.046635,7.681889
45.076836,7.628919
45.04002,7.650571
45.065063,7.650661
45.065159,7.650753
45.064953,7.655905
45.065006,7.655674
45.031094,7.6862
45.031162,7.686259
45.04781,7.627992
45.04784,7.627964
45.069275,7.637774
45.085133,7.635623
45.097046,7.677367
45.096935,7.677307
45.005253,7.628879
45.0051,7.629363
45.007275,7.62428
45.109936,7.660844
45.122074,7.650565
45.080044,7.62073
45.08004,7.620728
45.024784,7.64092
45.085922,7.656158
45.07859,7.637118
45.078548,7.637057
45.070415,7.63599
45.078739,7.641113
45.078754,7.64105
45.086941,7.731825
45.086941,7.731825
45.087498,7.734197
45.087502,7.734257
45.056679,7.697752
45.072155,7.625959
45.072155,7.625968
45.112743,7.662968
45.112644,7.663152
45.070629,7.63003
45.07061,7.630015
45.111313,7.666633
45.111282,7.666579
45.0709,7.671985
45.069218,7.688001
45.095665,7.682094
45.05545,7.654776
45.055607,7.654788
45.083241,7.667153
45.083286,7.667349
45.0853,7.663998
45.085342,7.663993
45.083092,7.669707
45.083084,7.669802
45.081779,7.668765
45.092781,7.708009
45.018276,7.664859
45.053516,7.677503
45.03228,7.667885
45.03223,7.668049
45.053387,7.678073
45.053459,7.67805
45.055443,7.676064
45.05547,7.676029
45.086807,7.658185
45.08696,7.658412
45.043076,7.674397
45.06554,7.640474
45.07259,7.611593
45.072685,7.612361
45.093548,7.676149
45.094639,7.676548
45.094547,7.676667
45.065643,7.643452
45.051643,7.639382
45.051723,7.639356
45.07526,7.688192
45.077305,7.601441
45.073624,7.600248
45.069862,7.700703
45.098366,7.698304
45.091381,7.696912
45.055122,7.615427
45.053684,7.614209
45.053776,7.614252
45.051609,7.615186
45.05093,7.617853
45.050415,7.629327
45.050411,7.629332
45.008545,7.686255
45.008568,7.686194
45.0378,7.680306
45.037971,7.680346
44.995186,7.635707
45.001408,7.647835
45.001389,7.647969
45.070026,7.72811
45.043068,7.648701
45.043095,7.648663
45.055397,7.651575
45.055431,7.651587
45.043999,7.663153
45.052505,7.661778
45.07415,7.673712
45.074165,7.67358
45.05225,7.661538
45.070053,7.637208
45.050388,7.659743
45.048855,7.676434
45.103382,7.664847
45.103359,7.66484
45.070374,7.714302
45.070278,7.714253
45.069672,7.708403
45.069656,7.708393
45.057827,7.68961
45.058102,7.613833
45.086998,7.667516
45.086922,7.668883
45.085438,7.671297
45.073101,7.709962
45.067486,7.645728
45.046764,7.646368
45.046764,7.646377
45.020233,7.609861
45.055641,7.626784
45.074162,7.64705
45.074501,7.647314
45.050682,7.678744
45.050655,7.679389
45.061344,7.688669
45.061253,7.688354
45.07172,7.631526
45.081524,7.646513
45.078316,7.695918
45.078213,7.695947
45.069695,7.70716
45.069733,7.70711
45.063793,7.702329
45.063858,7.702433
45.073681,7.665544
45.074078,7.665905
45.078545,7.695653
45.096992,7.633739
45.096878,7.633733
45.044716,7.650136
45.067703,7.670664
45.067791,7.67059
45.065369,7.677741
45.065575,7.677911
45.077023,7.672049
45.06168,7.654308
45.053436,7.637499
45.060631,7.701255
45.038185,7.654194
45.038143,7.654222
45.010677,7.659232
45.016716,7.662909
45.016514,7.663165
45.010849,7.659407
45.087852,7.683736
45.080593,7.669321
45.080738,7.669326
45.106838,7.657395
45.069313,7.633608
45.069233,7.638006
45.055252,7.629254
45.05521,7.629176
45.076874,7.628822
45.076843,7.628905
45.077526,7.62874
45.077244,7.629058
45.106995,7.643486
45.082203,7.629197
45.08205,7.629174
45.100803,7.682079
44.99538,7.697082
45.002277,7.659603
45.0023,7.659549
45.003242,7.658057
45.099346,7.646186
45.098827,7.645888
45.067188,7.709468
45.067245,7.709487
45.081276,7.662449
45.074093,7.668319
45.074123,7.668554
45.109882,7.646165
45.109913,7.646178
45.067791,7.700069
44.999119,7.63934
45.056953,7.693989
45.015663,7.653341
45.016224,7.750173
45.007767,7.621852
45.068153,7.603417
45.066071,7.629915
45.066349,7.630115
45.068085,7.603417
45.067703,7.603726
45.034615,7.681109
45.070068,7.674048
45.070122,7.674328
45.034515,7.681148
45.101315,7.621109
45.028851,7.676364
45.035675,7.641562
45.037746,7.623687
45.014645,7.624872
45.053635,7.679292
45.053669,7.679433
45.048702,7.621478
45.099842,7.653278
45.099842,7.653278
45.045303,7.625865
45.045265,7.625955
45.003716,7.659986
45.031918,7.678728
45.109722,7.660878
45.109745,7.661096
45.114887,7.662014
45.114723,7.662096
45.114868,7.662038
45.083374,7.633107
45.103088,7.760928
45.103111,7.760924
45.106529,7.648682
45.106537,7.648686
45.083199,7.632875
45.075611,7.649148
45.075626,7.649137
45.042553,7.638782
45.020477,7.63762
45.002888,7.641648
45.075607,7.621961
45.057583,7.611853
45.05978,7.653693
45.082355,7.638855
45.078423,7.678414
45.09573,7.637478
45.04385,7.677888
45.060745,7.73979
45.060814,7.739754
45.020473,7.608909
45.02161,7.624177
45.02166,7.624332
45.062618,7.702036
45.070492,7.727651
45.070339,7.72749
45.067215,7.661641
45.067188,7.661654
45.04575,7.651177
45.045792,7.651124
45.076332,7.68957
45.102058,7.667768
45.061745,7.643822
45.07143,7.663072
45.037827,7.6684
45.075584,7.727133
45.076351,7.665482
45.06908,7.636334
45.044426,7.62968
45.046371,7.617753
45.041916,7.675918
45.018379,7.633491
45.018356,7.633282
45.016754,7.634875
45.075344,7.642457
45.087841,7.648098
45.087811,7.648148
45.046165,7.629183
45.046196,7.629214
45.044071,7.631078
45.060577,7.69868
45.060547,7.69862
45.097031,7.633564
45.096981,7.633546
44.997894,7.689322
44.997925,7.689355
45.061001,7.698482
45.060844,7.698431
45.059761,7.704889
45.059765,7.704893
45.037758,7.63997
45.012508,7.663863
45.091351,7.712309
45.091351,7.712334
45.091206,7.714617
45.098839,7.66061
45.105038,7.654516
45.105007,7.654302
45.046009,7.65086
45.08152,7.659032
45.079098,7.656139
45.07901,7.656364
45.072887,7.665129
45.072754,7.66537
45.07885,7.655999
45.078968,7.656009
45.081543,7.658833
45.007656,7.622495
45.007725,7.622582
45.077465,7.674983
45.036572,7.645358
45.065495,7.7134
45.064079,7.71297
45.063931,7.712932
45.042652,7.672458
45.042583,7.672433
45.038055,7.672835
45.096695,7.694493
45.073246,7.724844
45.073246,7.724844
45.0728,7.723172
45.069256,7.635273
45.057308,7.614448
45.057278,7.614419
45.068924,7.635507
45.080139,7.62559
45.06049,7.707393
45.060425,7.707424
45.094757,7.675564
44.998096,7.648818
45.02116,7.662441
45.100506,7.654961
45.100632,7.655087
45.101524,7.658815
45.058636,7.634847
45.083656,7.697039
45.083649,7.697032
45.076286,7.729804
45.076187,7.729894
45.117641,7.705883
45.117641,7.705869
45.078442,7.667658
45.078518,7.667632
45.079407,7.670376
45.079281,7.670517
45.041603,7.626978
45.059654,7.6477
45.077759,7.68775
45.093639,7.679822
45.101494,7.678775
45.101383,7.678542
45.093651,7.679801
45.083626,7.661577
45.042709,7.643076
45.042927,7.643235
45.013458,7.664752
45.000416,7.699286
45.064045,7.633288
45.063999,7.633714
45.070423,7.712606
45.078613,7.677605
45.078529,7.678407
45.036877,7.647023
45.064644,7.639018
45.052418,7.647139
45.052883,7.649624
45.052902,7.649648
45.053925,7.652876
45.053928,7.65275
45.052425,7.646944
45.092182,7.699777
45.078278,7.732762
45.078281,7.732752
45.007481,7.621348
45.06797,7.700186
45.068123,7.700087
45.047092,7.640299
45.048641,7.634099
45.048626,7.634254
45.095325,7.715691
45.063297,7.711915
45.063431,7.712116
45.016178,7.638327
45.077274,7.675265
45.001373,7.666203
45.048832,7.673618
45.048805,7.673442
45.034702,7.670227
45.073627,7.630859
45.073776,7.632283
45.073822,7.63232
45.073757,7.632267
45.073807,7.632207
45.073715,7.632317
45.07378,7.632308
45.039917,7.683702
45.077286,7.651237
45.055305,7.663607
45.060318,7.6353
45.044647,7.685947
45.044651,7.685909
45.05204,7.696645
45.052044,7.69663
45.062119,7.680772
45.062153,7.680727
45.059952,7.635699
45.059937,7.635768
44.998547,7.694833
45.007114,7.733713
45.002201,7.676695
45.002239,7.676661
45.102818,7.67833
45.102722,7.678292
45.096756,7.70048
45.10828,7.660995
45.104694,7.661671
45.090939,7.673152
45.078651,7.686728
45.057758,7.668443
45.057594,7.668949
45.057789,7.668931
45.075726,7.656607
45.075729,7.656567
45.08699,7.656627
45.087067,7.6566
45.064102,7.712845
45.064102,7.712914
45.062618,7.716263
44.99971,7.679605
45.004753,7.625902
45.004795,7.625896
45.001431,7.64426
45.108543,7.675386
45.059052,7.646387
45.059666,7.646111
45.059475,7.645947
45.056252,7.663438
45.099136,7.638439
45.099052,7.638535
45.099659,7.655315
45.099735,7.655468
45.088436,7.668584
45.088375,7.668623
45.053436,7.651606
45.04628,7.683507
45.046219,7.683422
45.074329,7.623451
45.074341,7.623494
45.071762,7.620697
45.075302,7.729555
45.075294,7.729681
45.012402,7.668575
45.018791,7.678537
45.018795,7.678728
45.01186,7.668421
45.079765,7.666132
45.092583,7.6874
45.076038,7.646261
45.075985,7.646221
45.017082,7.633766
45.07159,7.642589
45.043629,7.670539
45.043682,7.670524
45.040619,7.617324
45.046387,7.617884
45.096691,7.647318
45.096706,7.647334
45.102013,7.697914
45.105831,7.732746
45.092411,7.67108
45.094006,7.67091
45.020481,7.675704
45.034931,7.680106
45.034958,7.680094
45.043812,7.671147
45.009678,7.695142
45.009689,7.695124
45.051331,7.663876
45.051205,7.663751
45.078327,7.633687
45.050106,7.62684
45.050041,7.626788
45.090385,7.70529
45.092426,7.702783
45.092522,7.702759
45.099014,7.694077
45.099117,7.693851
45.036327,7.668835
45.064938,7.684002
45.064953,7.684243
45.119228,7.630188
45.071762,7.69223
45.067524,7.689823
45.080173,7.632285
45.080616,7.632329
45.070122,7.676197
45.068722,7.676152
45.083099,7.655998
45.080551,7.694976
45.080387,7.696795
45.078419,7.696909
45.065926,7.69889
45.065479,7.697329
45.065624,7.696822
44.997437,7.704635
45.100323,7.756313
45.055622,7.681832
45.055717,7.681914
45.056862,7.615067
45.117252,7.653611
45.117386,7.653739
45.067535,7.662551
45.067604,7.662467
45.116997,7.652983
45.062119,7.711339
45.062126,7.711338
45.057079,7.684986
45.074234,7.683917
45.073318,7.683652
45.093178,7.703609
45.093685,7.703083
45.097668,7.682747
45.097713,7.682635
45.116566,7.712136
45.117111,7.711663
45.117111,7.71166
45.044048,7.635194
45.03558,7.634239
45.035637,7.634267
45.046459,7.64663
45.046455,7.646623
45.043785,7.634211
45.068523,7.636063
45.055809,7.656523
45.049091,7.662626
45.04874,7.66235
45.041309,7.672477
45.062721,7.671412
45.063133,7.671675
45.069115,7.66778
45.069248,7.667804
45.069,7.609631
45.124622,7.730688
45.069736,7.670435
45.076511,7.698017
45.118023,7.628677
45.054062,7.676128
45.05793,7.635732
45.058102,7.635859
45.059597,7.625605
45.069424,7.650492
45.054195,7.684261
45.07386,7.639869
45.09845,7.644676
45.021095,7.675757
45.06723,7.63291
45.067257,7.632713
45.068832,7.638232
45.106644,7.695106
45.075848,7.687084
45.074688,7.6527
45.019043,7.615946
45.016804,7.655353
45.09613,7.678603
45.095535,7.678394
45.045574,7.641818
45.048401,7.64144
45.042076,7.644831
45.050934,7.675843
45.053307,7.652705
45.002274,7.646997
45.019283,7.644479
45.021725,7.652615
45.02179,7.652651
45.019913,7.644698
45.020153,7.644559
45.022591,7.64921
45.022667,7.648955
45.019623,7.644012
45.001766,7.668489
45.001774,7.668504
45.032478,7.673577
45.070663,7.629848
45.070694,7.629899
45.099411,7.674299
45.105595,7.666518
45.105579,7.666487
45.106258,7.662924
45.086853,7.618026
45.069572,7.694864
45.043056,7.618086
45.066734,7.653388
45.080013,7.655511
45.088551,7.701776
45.050591,7.632535
45.055347,7.694521
45.055458,7.694573
45.056316,7.694048
45.056183,7.693939
45.058651,7.683266
45.058609,7.683107
45.050602,7.632052
45.071381,7.700352
45.097725,7.712343
45.097698,7.712322
45.071751,7.60144
45.071777,7.601434
45.080093,7.641903
45.055119,7.66557
45.071857,7.696249
45.102165,7.733286
45.102139,7.733285
45.062275,7.634735
45.062107,7.634686
45.070366,7.645499
45.070271,7.645685
45.09198,7.663325
45.097836,7.664608
45.095985,7.649444
45.095921,7.649396
45.095959,7.642783
45.054016,7.675024
45.053627,7.679412
45.074078,7.617912
45.074066,7.617922
45.118404,7.658534
45.092876,7.7166
45.094891,7.695541
45.094849,7.695612
45.069927,7.618017
45.076233,7.659099
45.075802,7.692732
45.07571,7.692756
45.063126,7.691482
45.063129,7.691414
45.040806,7.626444
45.088432,7.676987
45.037125,7.625937
45.05658,7.70004
45.065517,7.630808
45.065567,7.630815
45.005825,7.653778
45.005924,7.653893
45.004673,7.62931
45.097893,7.696264
45.102028,7.601334
44.997459,7.637688
45.061108,7.640709
45.061062,7.640622
45.086208,7.663822
45.086254,7.663827
45.061268,7.640387
45.095638,7.652566
45.095631,7.652542
45.066696,7.676987
45.069908,7.637802
45.069786,7.637857
45.038506,7.641399
45.037651,7.632264
45.07745,7.666644
45.089706,7.681371
45.079071,7.699502
45.040352,7.680422
45.040333,7.680429
45.050247,7.683255
45.040516,7.641606
45.06086,7.670153
45.060783,7.670019
45.031815,7.640609
45.031254,7.640913
45.041924,7.642021
45.004494,7.709374
45.098961,7.668316
45.097118,7.672776
45.028076,7.641422
45.028248,7.641669
45.003223,7.673712
45.003242,7.674028
45.016541,7.662122
45.016033,7.661191
45.082413,7.659325
45.082363,7.659346
45.074287,7.659809
45.074242,7.659853
45.08102,7.617873
45.080986,7.617853
45.071381,7.612498
45.07151,7.612453
45.075294,7.642513
45.075317,7.642515
45.079491,7.693173
45.077454,7.695016
45.083187,7.620101
45.083191,7.620089
45.077965,7.666033
45.07785,7.665936
45.077587,7.665645
45.077522,7.665873
45.119305,7.63311
45.113121,7.639219
45.121052,7.623995
45.121063,7.623989
45.121113,7.623899
45.121101,7.623933
45.113308,7.639581
45.076321,7.663653
45.057121,7.613401
45.093243,7.673201
45.093105,7.673063
45.036541,7.674024
45.101635,7.740387
45.101639,7.74041
45.022457,7.621312
45.022518,7.621538
45.022743,7.621438
45.070538,7.715174
45.07119,7.671501
45.048767,7.656017
45.102612,7.636759
45.102627,7.636833
45.097137,7.634278
45.097122,7.634276
45.10347,7.6261
45.074326,7.646319
45.074257,7.646476
45.102684,7.636355
45.012672,7.627074
45.020008,7.639694
45.020039,7.639643
45.012745,7.626987
45.120964,7.741912
45.084354,7.628125
45.073624,7.724562
45.073654,7.724659
45.054409,7.716871
45.054382,7.716881
45.070564,7.606961
45.070808,7.608677
45.06168,7.701231
45.038582,7.656323
45.038582,7.656199
45.066189,7.671514
45.066292,7.671503
45.039009,7.627681
45.039101,7.627726
45.041344,7.646792
45.041344,7.64679
45.038509,7.656566
45.109745,7.666175
45.078667,7.672181
45.082684,7.66131
45.082672,7.661608
45.078812,7.671951
45.08757,7.67753
45.087502,7.677233
45.092999,7.684173
45.092949,7.68407
45.093494,7.675752
45.093563,7.675769
45.071438,7.666595
45.071468,7.666592
45.093582,7.675902
45.093788,7.675898
45.077755,7.659143
45.077862,7.659029
45.002296,7.651373
45.002251,7.65155
44.997856,7.641999
44.997673,7.641884
45.002296,7.651402
45.001926,7.646642
45.00246,7.644117
45.002464,7.644118
44.999798,7.66154
44.999794,7.661565
45.002289,7.651415
45.002293,7.65141
45.001411,7.646015
45.001377,7.64598
45.002327,7.651378
45.002323,7.651409
45.002235,7.651391
45.00227,7.651482
45.004147,7.647047
45.004063,7.646995
44.999084,7.644779
44.998898,7.644835
45.069061,7.698795
45.089878,7.712982
45.071178,7.631829
45.071087,7.616736
45.07148,7.61738
45.030418,7.723135
45.030418,7.72313
45.066193,7.630591
45.067196,7.629966
45.071491,7.632652
45.096779,7.700435
45.093719,7.673796
45.046799,7.64432
45.047192,7.644416
45.095032,7.672899
45.045727,7.682391
45.045734,7.682791
45.067768,7.687822
45.098816,7.653387
45.098785,7.653409
45.078144,7.693332
45.080498,7.767764
45.080513,7.76775
45.078945,7.766997
45.078957,7.766977
45.0839,7.738774
45.084045,7.738226
45.084667,7.736493
45.084442,7.73638
45.055969,7.681143
45.056068,7.68103
45.040821,7.683246
45.040829,7.683203
45.052086,7.660563
45.052971,7.65902
45.044365,7.655986
45.044357,7.655984
45.066978,7.672003
45.066868,7.671954
45.054554,7.614631
45.054394,7.615475
45.066887,7.671881
45.033421,7.66797
45.051643,7.689208
45.051739,7.689231
45.084091,7.624931
45.083851,7.626215
45.078983,7.6374
45.119633,7.624147
45.075806,7.656689
45.075752,7.656718
45.048466,7.635489
45.016838,7.63561
45.033749,7.65703
45.033798,7.656899
45.045425,7.650986
45.045399,7.650985
45.0163,7.635174
45.001255,7.646101
45.001095,7.646219
45.044609,7.661931
45.044777,7.661735
45.034294,7.656491
45.034225,7.656442
45.044384,7.661683
45.04459,7.661781
45.001278,7.646059
45.070686,7.677162
45.044987,7.670732
45.044937,7.670914
45.070816,7.677015
45.070339,7.664637
45.070354,7.664578
45.075428,7.669176
45.075417,7.669546
45.106346,7.749935
45.105766,7.74925
45.102074,7.764719
45.10207,7.764935
45.077869,7.661344
45.105537,7.749356
45.105431,7.749389
45.051682,7.648526
45.081375,7.677887
45.076221,7.682106
45.076244,7.682059
45.063633,7.687491
45.063835,7.687535
45.008564,7.685321
45.065941,7.673077
45.106613,7.65701
45.101536,7.667682
45.101547,7.667677
45.112644,7.656457
45.112656,7.656444
45.107048,7.657115
45.040276,7.675056
45.055912,7.678221
45.076801,7.698019
45.076843,7.698094
45.07843,7.696157
45.078125,7.696207
45.078278,7.653242
45.078346,7.653215
45.078671,7.696564
45.084126,7.636716
45.076622,7.624399
45.074413,7.642382
45.094681,7.63199
45.100491,7.693972
45.119686,7.643903
45.069405,7.616961
45.069336,7.617098
45.0751,7.600437
45.056408,7.706308
45.000294,7.690803
45.00024,7.690853
45.00034,7.690805
45.00034,7.690794
45.049797,7.681493
45.049793,7.681497
45.000324,7.690913
45.000343,7.690935
45.070831,7.712424
45.105831,7.747431
45.105862,7.747413
45.071152,7.712821
45.078934,7.636958
45.071186,7.698732
45.019279,7.752879
44.998302,7.659906
45.103127,7.744514
45.103256,7.744572
45.104053,7.685737
45.103817,7.685658
45.075691,7.619707
45.08202,7.681935
45.063282,7.726161
45.094326,7.711031
45.098907,7.67789
45.045673,7.678004
45.045776,7.678177
45.040592,7.658894
45.034168,7.653697
45.031776,7.652044
45.004765,7.673117
45.005054,7.673059
45.104935,7.632251
45.102802,7.634232
45.055103,7.613747
45.019993,7.645828
45.020088,7.645185
45.06995,7.675083
45.069958,7.675039
45.016632,7.628778
45.015999,7.652682
45.016117,7.654738
45.016155,7.654752
45.015854,7.653009
45.05645,7.652122
45.045982,7.629595
45.045963,7.629644
45.05637,7.651592
45.119839,7.634692
45.074364,7.672884
45.074406,7.672838
45.064751,7.708647
45.064659,7.708652
45.057842,7.653436
45.063133,7.682413
45.063137,7.682445
45.070724,7.718754
45.074032,7.654318
45.055294,7.61372
45.046726,7.623205
45.104244,7.760752
45.103439,7.665846
45.103443,7.665749
45.098923,7.658215
45.098934,7.658499
45.087994,7.668879
45.087887,7.668839
45.048973,7.67843
45.071354,7.663101
45.000389,7.653741
45.007092,7.668056
45.098015,7.680393
45.073132,7.710765
45.057686,7.612793
45.030495,7.723258
45.030506,7.723072
45.063057,7.700057
45.06311,7.700005
45.012177,7.655289
45.034012,7.669975
45.033974,7.669905
45.01202,7.65512
45.011379,7.666169
45.011204,7.666293
45.011219,7.66631
45.077183,7.665646
45.060482,7.683448
45.060482,7.68344
45.057869,7.684375
45.057186,7.631108
45.061073,7.683449
45.042137,7.673906
45.098133,7.67921
45.001064,7.633172
45.103489,7.766281
45.102051,7.766329
45.102066,7.76632
45.103912,7.758575
45.103848,7.7586
45.103298,7.766517
45.083797,7.665372
45.081791,7.638542
45.101311,7.728319
45.10273,7.720775
45.102757,7.720789
45.099293,7.722515
45.099289,7.722489
45.101547,7.728629
45.101543,7.728665
45.104862,7.701794
45.104858,7.70179
45.079056,7.621905
45.079109,7.622
45.086628,7.626027
45.086632,7.626027
45.0993,7.722488
45.099293,7.722487
45.101456,7.72823
45.101452,7.728227
45.027046,7.665804
45.027149,7.665679
45.006016,7.630058
45.077103,7.677738
45.073685,7.607619
45.076466,7.629489
45.076431,7.629505
45.072769,7.607634
45.043896,7.765902
45.043736,7.7665
45.06736,7.669432
45.067436,7.669569
45.103291,7.680405
45.061089,7.620685
45.061073,7.620678
45.03891,7.618835
45.038979,7.618374
45.000885,7.671747
45.000885,7.671713
45.000706,7.684284
45.001965,7.641414
45.001968,7.641364
45.000008,7.647195
45.000034,7.647192
45.048077,7.674363
45.047199,7.662895
45.047298,7.663175
45.037827,7.643973
45.088135,7.668693
45.088081,7.66867
45.078644,7.605331
45.078644,7.605293
45.099365,7.751384
45.053738,7.670193
45.053806,7.670159
45.099407,7.751363
45.014309,7.620245
45.014309,7.620245
45.013653,7.621223
45.123192,7.740321
45.10437,7.759932
45.001183,7.655982
45.013699,7.653689
45.000271,7.654135
45.000355,7.654242
45.013546,7.653167
45.100567,7.655022
45.101376,7.656094
45.101383,7.656173
45.098919,7.656486
45.094685,7.676322
45.094082,7.677151
45.094173,7.677155
45.097,7.677906
45.001198,7.683499
45.038551,7.668134
45.038464,7.668183
45.040943,7.67056
45.040985,7.670884
45.038631,7.668117
45.091999,7.663441
45.091957,7.66341
45.054218,7.669301
45.048832,7.651306
45.048954,7.651149
45.101009,7.764132
45.10125,7.764449
45.116638,7.705763
45.11676,7.705856
45.119759,7.710616
45.119667,7.710677
45.105198,7.637671
45.063705,7.702929
45.063675,7.702958
45.033527,7.65132
45.033478,7.651235
45.097786,7.708627
45.075611,7.708819
45.04409,7.646577
45.015347,7.698704
45.015419,7.698743
45.114632,7.658652
45.02203,7.622497
45.014809,7.621961
45.014671,7.621984
45.031727,7.671344
45.031609,7.671529
45.022083,7.622446
45.035473,7.643763
45.034882,7.644412
45.078575,7.645413
45.078522,7.645283
45.075947,7.732698
45.095234,7.704093
45.12278,7.741014
45.088852,7.694926
45.035622,7.666338
45.039066,7.636418
45.079144,7.767385
45.094913,7.69881
45.101624,7.667874
45.076035,7.729782
45.097214,7.668983
45.097439,7.668879
45.086231,7.682279
45.038853,7.652563
45.038815,7.652572
45.022331,7.635888
45.02235,7.635824
45.039402,7.655213
45.044479,7.647348
45.044502,7.647521
45.057915,7.689834
45.123459,7.630997
45.068882,7.674569
45.068882,7.674659
45.117859,7.652501
45.07193,7.678104
45.071728,7.678034
45.117992,7.652468
45.071354,7.693367
45.115704,7.707966
45.115509,7.707884
45.096066,7.700196
45.096066,7.700206
45.096962,7.700126
45.09697,7.700115
45.096916,7.700024
45.096947,7.700233
45.099838,7.731254
45.001865,7.641394
45.001873,7.641397
45.047153,7.616485
45.052654,7.707025
45.052635,7.707026
45.062752,7.702486
45.062943,7.702406
45.062656,7.672856
44.999802,7.654106
45.0658,7.638013
45.095951,7.632785
45.096107,7.694131
45.102684,7.636387
45.10265,7.636434
45.095531,7.652914
45.095505,7.652779
45.075859,7.635822
45.07579,7.635934
45.102917,7.6813
45.102859,7.680993
45.073502,7.705809
45.073498,7.705884
45.102848,7.681152
45.102478,7.681517
45.076157,7.619155
45.076157,7.619219
45.050957,7.611712
45.102848,7.67904
45.100979,7.678304
45.101009,7.678386
45.09922,7.680665
45.099072,7.680725
45.10722,7.64071
45.107296,7.640699
45.099678,7.644063
45.099773,7.644042
45.099689,7.687376
45.099571,7.687382
45.105282,7.686368
45.105278,7.68639
45.106579,7.673355
45.106579,7.673347
45.10516,7.683646
45.105179,7.683754
45.051361,7.612771
45.051464,7.612795
45.000149,7.601965
45.073627,7.665613
45.073586,7.665669
45.080765,7.650467
45.080845,7.650793
45.060211,7.670762
45.060055,7.670624
45.073597,7.665568
45.073631,7.665556
45.055443,7.746818
45.064114,7.680239
45.063049,7.678551
45.038383,7.620328
45.036598,7.629408
45.036602,7.629619
45.03825,7.619356
45.008766,7.665254
45.059731,7.705431
45.061703,7.706005
45.062805,7.70231
45.062828,7.702293
45.061436,7.701728
45.000332,7.691502
44.997665,7.693666
44.997654,7.693701
45.000481,7.691295
45.085255,7.666986
45.065998,7.685904
45.065788,7.686019
45.065128,7.646686
45.065056,7.647155
45.064903,7.647183
45.046818,7.646007
45.046757,7.645963
45.074413,7.640209
45.067551,7.690809
45.086628,7.671526
45.065628,7.642146
45.065662,7.642219
45.063843,7.653975
44.998974,7.639158
45.094532,7.633533
45.007912,7.680397
45.047615,7.63069
45.099415,7.655221
45.070591,7.683727
45.070568,7.683729
45.099464,7.655009
45.052387,7.669016
45.003475,7.659667
45.003532,7.659601
45.051464,7.612305
45.048931,7.638077
45.055977,7.685277
45.060833,7.7055
45.060833,7.705506
44.997738,7.694755
44.997726,7.694779
45.039223,7.634388
45.039223,7.634392
45.0835,7.686471
45.083466,7.686401
45.092758,7.700671
45.092678,7.700742
45.094334,7.69768
45.039265,7.634403
45.002285,7.686067
45.002293,7.686113
45.039307,7.63447
45.073711,7.659214
45.058735,7.662628
45.058743,7.662465
45.073635,7.658823
45.10622,7.727312
45.106228,7.727298
45.090973,7.695491
45.063004,7.655161
45.055637,7.653106
45.11364,7.617741
45.111599,7.76185
45.014412,7.656146
45.032383,7.615588
