lng,lat,pippo
7.703506,45.06979,726
7.702637,45.068611,1410
7.701645,45.069115,771
7.702595,45.067837,1076
7.703046,45.06971,10137
7.701729,45.067627,1470
7.702633,45.067715,13121
7.703808,45.069088,844
7.703688,45.067966,1304
7.703312,45.067867,2256
7.701726,45.068909,2875
7.701652,45.068794,841
7.702448,45.069561,8276
7.702964,45.067604,966
7.703719,45.091019,1276
7.704343,45.091618,812
7.703237,45.090733,6652
7.701517,45.091503,305
7.704201,45.09111,1819
7.7015,45.092224,20297
7.703827,45.090645,129
7.702343,45.092152,1245
7.704705,45.091778,7069
7.703598,45.091404,2137
7.704206,45.091003,1338
7.703908,45.090305,1291
7.705154,45.062054,12978
7.706815,45.059765,210
7.706632,45.061039,49
7.70536,45.06205,3349
7.707646,45.060593,218
7.706939,45.060028,192
7.70693,45.061714,647
7.706885,45.059906,97
7.705103,45.061539,5469
7.706985,45.060692,259
7.707291,45.06176,283
7.706173,45.090454,1439
7.70601,45.09166,778
7.705165,45.09137,1163
7.708153,45.092129,7156
7.707483,45.09082,1063
7.706388,45.091942,2869
7.704959,45.09037,1030
7.706563,45.090454,746
7.708209,45.090263,983
7.705092,45.09124,4265
7.706006,45.091614,826
7.704907,45.092125,3159
7.706345,45.091526,965
7.706959,45.093838,808
7.70592,45.093418,2919
7.706843,45.094952,821
7.707699,45.092995,898
7.705761,45.093937,1111
7.706244,45.093075,120
7.705627,45.093567,698
7.70537,45.094978,718
7.706727,45.094566,665
7.706033,45.094273,18425
7.706304,45.093231,806
7.706357,45.092587,876
7.706546,45.093262,2307
7.706012,45.094482,2062
7.705825,45.093254,132
7.710461,45.072117,2008
7.711597,45.071758,2752
7.709411,45.072258,1313
7.709796,45.070042,234
7.711323,45.071972,1272
7.708415,45.070854,11382
7.711611,45.071999,2769
7.711389,45.071964,2301
7.709418,45.071968,9704
7.710643,45.072205,4899
7.710245,45.071339,1122
7.714993,45.071369,135
7.711888,45.07122,2438
7.712736,45.071831,788
7.714235,45.070923,103
7.715085,45.070255,129
7.712598,45.07066,1208
7.712139,45.071678,870
7.712512,45.070644,720
7.711887,45.070995,19996
7.715103,45.070549,893
7.713923,45.071239,618
7.713128,45.071171,923
7.71241,45.07082,23031
7.717186,45.070992,39463
7.715374,45.072121,6646
7.71645,45.070385,8455
7.716794,45.07053,946
7.717356,45.07058,815
7.717883,45.071651,586
7.716028,45.071873,802
7.718003,45.071667,2157
7.717393,45.071281,33910
7.715482,45.071774,2291
7.717447,45.071835,820
7.717879,45.072273,11759
7.721138,45.072891,911
7.719565,45.074421,911
7.718966,45.07317,687
7.720308,45.074268,2663
7.718641,45.074169,842
7.719604,45.074154,6674
7.719393,45.074017,7223
7.719155,45.07262,746
7.719041,45.074696,782
7.720812,45.073746,1334
7.718765,45.073345,2405
7.721287,45.074074,1296
7.720924,45.073605,1240
7.719307,45.072903,699
7.725315,45.076881,2620
7.723372,45.075184,1057
7.725209,45.075066,14251
7.724879,45.075478,999
7.724235,45.076912,873
7.724645,45.075462,841
7.724718,45.076923,1103
7.723362,45.075695,1063
7.72508,45.076885,4318
7.724041,45.074902,1059
7.723783,45.076263,739
7.722405,45.074986,2888
7.723779,45.076347,3997
7.725107,45.07502,1362
7.722664,45.075397,614
7.723544,45.0756,4757
