lng,lat,pippo
7.668993,45.053814,834
7.667591,45.053684,644
7.668518,45.053768,868
7.669834,45.052803,1201
7.669055,45.05394,763
7.668826,45.054699,27470
7.669237,45.054131,736
7.670258,45.052723,29555
7.667515,45.05233,1365
7.667434,45.052456,314
7.667942,45.053757,86
7.670357,45.0583,603
7.669415,45.058449,340
7.668352,45.059208,101
7.669327,45.057655,889
7.669902,45.058979,3677
7.667675,45.057903,669
7.669829,45.058872,1331
7.670233,45.059422,2083
7.669663,45.058174,1305
7.667593,45.059299,7617
7.669258,45.059235,671
7.667949,45.057777,1183
7.667635,45.058186,2701
7.669854,45.06189,12665
7.669667,45.061039,9529
7.669454,45.060253,6989
7.670724,45.060215,728
7.66876,45.060677,1069
7.670259,45.059807,12626
7.670363,45.062241,874
7.668974,45.06028,619
7.670281,45.061989,834
7.670341,45.062035,1374
7.66826,45.061455,139
7.6707,45.062183,5086
7.670736,45.061787,2307
7.669584,45.06028,844
7.66883,45.060673,14824
7.667986,45.060123,3760
7.668862,45.06192,788
7.671143,45.033211,5150
7.673558,45.032524,108
7.671282,45.032814,5835
7.67298,45.03244,501
7.672228,45.032619,1356
7.671398,45.03397,219
7.672297,45.032948,28
7.671716,45.032372,3810
7.673609,45.034454,566
7.672749,45.032749,143
7.671528,45.032181,870
7.673722,45.061813,195
7.672988,45.060822,16838
7.671113,45.060852,653
7.671072,45.060909,917
7.673199,45.060936,575
7.67145,45.060413,106
7.673333,45.062267,15921
7.67193,45.061501,174
7.672062,45.061836,1230
7.673965,45.060982,965
7.671288,45.062157,1347
7.671704,45.061558,1114
7.673513,45.059998,5695
7.67141,45.060535,4130
7.670781,45.062164,10981
7.672307,45.061543,9105
7.674077,45.074551,5664
7.671481,45.073578,1179
7.674015,45.073185,136
7.673513,45.074448,63
7.672121,45.074104,2770
7.673954,45.074459,525
7.671003,45.073475,996
7.672543,45.073795,164
7.674042,45.074295,960
7.672764,45.074165,239
7.673489,45.074749,633
7.673453,45.074097,985
7.671312,45.074135,743
7.673118,45.074707,259
7.672229,45.074017,932
7.67215,45.073414,726
7.671295,45.074387,837
7.672343,45.087318,5329
7.671303,45.086521,7098
7.672315,45.085091,1046
7.671549,45.085888,8305
7.672593,45.087345,770
7.672215,45.085075,568
7.671078,45.086533,1333
7.671143,45.086639,1027
7.671796,45.085182,1044
7.671137,45.085438,162
7.671466,45.085236,113
7.67253,45.087215,3006
7.673896,45.098907,2804
7.672382,45.099747,830
7.67413,45.098499,804
7.671701,45.099613,9703
7.671765,45.09869,1391
7.673089,45.098419,11497
7.672387,45.098343,8408
7.672964,45.097618,783
7.6717,45.099102,683
7.673737,45.099422,2178
7.6734,45.099529,111
7.672706,45.099453,232
7.672871,45.097706,921
7.673021,45.098717,840
7.672642,45.098679,3192
7.672788,45.098137,1339
7.674016,45.098167,1315
7.677457,45.04385,1639
7.676685,45.042385,22
7.675159,45.044056,8408
7.675293,45.042789,522
7.674343,45.044472,171
7.675638,45.044083,6606
7.676569,45.044224,6139
7.675205,45.044346,1804
7.676404,45.043995,10008
7.676511,45.043953,829
7.677486,45.043003,3500
7.674275,45.043133,6437
7.676566,45.043427,2514
7.676,45.043964,8415
7.674487,45.050812,76
7.674463,45.051075,2259
7.674308,45.050819,234
7.67755,45.051746,2802
7.67577,45.05064,16453
7.674876,45.051525,140
7.676437,45.052013,7009
7.677008,45.051392,11487
7.67628,45.050667,5452
7.675183,45.051857,106
7.675437,45.049835,2358
7.677259,45.050217,760
7.675966,45.051319,24299
7.674455,45.050983,188
7.676388,45.050007,7237
7.676649,45.051533,163
7.676378,45.049881,112
7.677376,45.049728,311
7.67501,45.06562,180
7.675724,45.067314,6942
7.675788,45.066921,5243
7.676654,45.066143,1828
7.675848,45.0653,9640
7.676943,45.065018,657
7.675202,45.066944,14187
7.676379,45.065849,11595
7.677102,45.067059,36525
7.676089,45.064861,7119
7.676202,45.066422,7590
7.676755,45.067081,3491
7.676211,45.065067,119
7.674423,45.065994,46
7.674415,45.065392,2496
7.675068,45.065388,990
7.675588,45.067047,36
7.676107,45.067234,753
7.675059,45.068874,3828
7.674678,45.069115,2018
7.675862,45.067539,5736
7.676431,45.067894,579
7.675454,45.068928,139
7.675797,45.069824,722
7.676339,45.067436,25745
7.676526,45.067741,1848
7.675502,45.067776,1300
7.675515,45.068462,1856
7.676208,45.068939,1404
7.676408,45.069565,131
7.676385,45.06739,9481
7.675101,45.069462,200
7.676236,45.067669,919
7.67736,45.0737,1117
7.675623,45.073673,7654
7.675853,45.073994,6860
7.675583,45.073696,2901
7.674551,45.074127,798
7.674692,45.07288,1903
7.675668,45.074287,3973
7.676526,45.07246,48
7.675685,45.07415,614
7.675774,45.073898,4951
7.67744,45.072865,2807
7.674292,45.074615,177
7.67632,45.073509,6414
7.676151,45.074669,2305
7.677015,45.073322,825
7.677358,45.073277,1172
7.675614,45.073822,665
7.677371,45.094761,1145
7.674549,45.092667,141
7.675032,45.094547,1738
7.676047,45.092651,46
7.675573,45.094669,3005
7.677355,45.093925,1144
7.675492,45.094761,1243
7.67573,45.094669,7002
7.675916,45.092819,13546
7.676795,45.092636,717
7.675915,45.092598,191
7.675885,45.093651,681
7.676106,45.092693,12497
7.675698,45.094196,546
7.675945,45.093796,573
7.676472,45.093506,3341
7.676885,45.092785,704
7.676816,45.094852,303
7.677025,45.097424,1374
7.675535,45.096748,852
7.674373,45.096245,764
7.674352,45.097126,869
7.67462,45.096191,2583
7.675064,45.095455,737
7.675464,45.096416,305
7.676991,45.095943,847
7.675017,45.096481,5035
7.675935,45.09716,1114
7.675539,45.09758,994
7.676999,45.096943,12766
7.675578,45.095455,572
7.674256,45.095467,702
7.674986,45.100994,794
7.675587,45.101093,783
7.676595,45.10146,903
7.674308,45.100636,1150
7.677092,45.10112,4125
7.674925,45.1017,12462
7.676223,45.100624,6591
7.674477,45.100994,728
7.675,45.101334,1359
7.674211,45.101196,575
7.675145,45.101414,5785
7.676347,45.100456,701
7.674275,45.100376,1202
7.677177,45.101921,648
7.675576,45.1008,919
7.6759,45.103054,689
7.67501,45.104286,785
7.674938,45.104321,787
7.674773,45.104038,703
7.676785,45.103714,1075
7.674941,45.103539,757
7.677063,45.103184,19674
7.675328,45.104206,899
7.674691,45.102776,603
7.676069,45.103104,846
7.676484,45.104511,817
7.674859,45.103436,2218
7.676151,45.104446,3742
7.677895,45.049629,775
7.679554,45.048389,2506
7.680035,45.048927,749
7.678009,45.049587,3867
7.680575,45.048412,552
7.679846,45.048584,255
7.680023,45.04916,710
7.680303,45.047241,118
7.679648,45.048409,19839
7.678017,45.04903,3122
7.678286,45.048943,4355
7.678087,45.048977,834
7.679583,45.047947,273
7.679772,45.049263,104
7.679777,45.04747,183
7.678441,45.047333,1189
7.680565,45.048836,266
7.680124,45.047394,8559
7.680409,45.051819,4257
7.680302,45.051579,2618
7.680487,45.051758,1598
7.678058,45.050869,234
7.67833,45.051102,816
7.680988,45.051914,194
7.679354,45.050858,816
7.678269,45.051517,1323
7.679344,45.050644,629
7.679278,45.050121,2851
7.679089,45.05162,11488
7.677833,45.051647,11610
7.678871,45.055447,892
7.678045,45.056782,145
7.678892,45.056675,300
7.679605,45.054951,814
7.68084,45.056084,1636
7.678868,45.056686,136
7.679035,45.056416,1324
7.680069,45.056232,759
7.68012,45.056683,536
7.680308,45.056946,841
7.677631,45.055725,4804
7.679499,45.055386,6633
7.679903,45.056412,76
7.68053,45.05537,8768
7.678193,45.055981,163
7.679766,45.05547,1657
7.680526,45.056126,99
7.680579,45.055408,924
7.67909,45.055916,132
7.680088,45.054798,887
7.679217,45.055828,282
7.679426,45.057117,219
7.679842,45.063175,267
7.677665,45.064587,2524
7.678647,45.062912,183
7.678207,45.064686,2719
7.680954,45.063957,905
7.677722,45.064758,8461
7.678835,45.064522,202
7.680233,45.063946,271
7.680065,45.06422,208
7.680205,45.063587,242
7.678944,45.064262,176
7.680192,45.06411,246
7.678575,45.064415,169
7.677597,45.062771,122
7.680172,45.063663,800
7.679771,45.096199,712
7.678152,45.097359,5104
7.679262,45.097374,1090
7.678884,45.095364,2285
7.68098,45.095123,1266
7.68003,45.096218,2848
7.680582,45.09631,300
7.67999,45.095924,999
7.678837,45.096535,807
7.680163,45.097248,604
7.678142,45.097095,834
7.678464,45.095848,2623
7.678521,45.096039,585
7.67882,45.095482,6769
7.680811,45.095078,698
7.680853,45.097801,819
7.680718,45.100052,942
7.677927,45.099163,691
7.678884,45.099026,723
7.677836,45.097733,852
7.678312,45.098915,190
7.679972,45.100063,13002
7.677673,45.09827,1115
7.679083,45.098614,816
7.680887,45.099705,1233
7.679317,45.0989,1226
7.678194,45.097946,754
7.679942,45.098282,4768
7.678723,45.097813,1183
7.682533,45.049973,159
7.682796,45.051262,533
7.681356,45.051838,758
7.681709,45.049709,238
7.682366,45.050755,196
7.682659,45.051262,477
7.682245,45.050797,110
7.682157,45.050529,232
7.681703,45.049774,164
7.682249,45.050819,90
7.683688,45.05056,31
7.683897,45.052502,227
7.681595,45.054302,853
7.684404,45.05246,188
7.681235,45.054352,1242
7.681205,45.054188,230
7.681014,45.05447,7123
7.683855,45.054184,768
7.681219,45.054134,3673
7.683228,45.054375,262
7.681025,45.053677,965
7.683335,45.053604,244
7.684297,45.056889,1292
7.68303,45.056252,2855
7.683792,45.054832,781
7.681334,45.055805,246
7.68332,45.056904,183
7.681125,45.055119,48
7.683559,45.056351,1335
7.682473,45.055233,2860
7.684034,45.054916,233
7.683252,45.05695,12808
7.683979,45.055168,156
7.684224,45.056404,6803
7.683856,45.054974,241
7.681227,45.055759,6824
7.683955,45.057308,14309
7.681452,45.059547,249
7.681173,45.059345,4684
7.683276,45.058594,115
7.68328,45.05862,126
7.683592,45.058697,26
7.681106,45.059498,3046
7.683275,45.058434,217
7.681103,45.058437,2196
7.682604,45.058697,65
7.683694,45.059128,140
7.682979,45.059193,13934
7.683185,45.061581,784
7.684389,45.060688,172
7.684272,45.062008,927
7.683033,45.061359,215
7.683231,45.061047,205
7.682793,45.061943,5293
7.683714,45.061962,1450
7.683605,45.060276,999
7.683394,45.061249,2686
7.682294,45.060715,422
7.684222,45.06031,769
7.682726,45.070305,121
7.682497,45.071815,1781
7.683951,45.07056,452
7.683407,45.070042,180
7.6815,45.071342,642
7.681414,45.07127,5253
7.681327,45.071259,43
7.682826,45.069942,1363
7.683621,45.070168,237
7.683645,45.070049,2550
7.681528,45.07127,6573
7.681828,45.069866,2672
7.68225,45.101715,683
7.682029,45.100758,450
7.681351,45.101387,1385
7.681516,45.100266,780
7.6817,45.101173,852
7.683409,45.100689,413
7.683407,45.102425,2262
7.682187,45.101673,822
7.682371,45.101856,1613
7.682214,45.102604,1055
7.68298,45.100697,289
7.682084,45.103153,178
7.681921,45.103073,704
7.682284,45.103485,4997
7.683546,45.104492,651
7.681045,45.104885,567
7.681202,45.102882,677
7.683017,45.102898,4237
7.681647,45.103149,722
7.681572,45.103237,917
7.682467,45.104839,788
7.681783,45.104111,38
7.684704,45.064259,245
7.686565,45.063999,1689
7.686097,45.062981,1203
7.685073,45.062901,201
7.685657,45.063606,34
7.686785,45.06255,647
7.685495,45.063488,6981
7.686191,45.064022,168
7.685583,45.06358,291
7.686569,45.063534,7412
7.686159,45.064068,190
7.686721,45.062847,1293
7.686269,45.064167,134
7.687249,45.064034,2360
7.685084,45.064766,6184
7.68628,45.0625,184
7.685287,45.064678,557
7.690209,45.060257,143
7.690303,45.06049,5334
7.69057,45.061859,1259
7.690082,45.060043,1248
7.690938,45.061363,3019
7.688015,45.059841,41
7.688658,45.061852,870
7.690896,45.060616,21022
7.688506,45.061871,763
7.690574,45.060024,1017
7.69076,45.061058,773
7.690353,45.061829,869
7.693964,45.070393,136
7.694257,45.071499,1287
7.6937,45.071743,4194
7.694347,45.071091,936
7.693319,45.071228,147
7.6941,45.069901,1282
7.692433,45.071884,2220
7.693723,45.070412,117
7.691905,45.072159,251
7.693265,45.070873,200
7.692135,45.072315,228
7.694375,45.074287,70
7.692123,45.072659,810
7.694598,45.072948,1017
7.69173,45.07312,9988
7.692227,45.072929,4293
7.691702,45.0746,7723
7.691266,45.074142,5378
7.693824,45.072491,812
7.693666,45.072517,5823
7.691671,45.072426,200
7.692434,45.074776,200
7.691363,45.074745,1340
7.692117,45.073917,130
7.691709,45.073055,2007
7.693251,45.073162,4464
7.693506,45.07325,526
7.691332,45.072929,213
7.692776,45.08498,243
7.692822,45.083317,13126
7.69341,45.084686,3726
7.692897,45.08305,151
7.691278,45.084351,1351
7.692665,45.082607,2130
7.692275,45.083157,2238
7.691821,45.084145,687
7.694237,45.083637,781
7.692613,45.083565,912
7.692565,45.08477,6077
7.693448,45.083656,27
7.693266,45.08345,911
7.693755,45.083736,3473
7.691467,45.087059,809
7.693701,45.085457,1245
7.693175,45.087219,1141
7.694262,45.085964,959
7.69146,45.085438,4076
7.69245,45.085411,782
7.693815,45.085651,9835
7.693715,45.085613,1313
7.691888,45.086079,9881
7.693107,45.087029,912
7.693383,45.085213,674
7.693799,45.08596,829
7.694026,45.08717,1056
7.691422,45.086868,2025
7.693638,45.093113,1424
7.692975,45.09425,4667
7.694202,45.093784,928
7.693568,45.09375,729
7.691862,45.094421,815
7.693391,45.095001,17202
7.694417,45.094234,2495
7.692523,45.093121,4115
7.693556,45.093712,813
7.693123,45.094353,16880
7.693254,45.092773,159
7.693096,45.093586,2002
7.691416,45.094212,733
7.692057,45.094585,305
7.692464,45.095463,911
7.69213,45.095619,8029
7.693021,45.095657,691
7.694093,45.095577,5736
7.692704,45.095234,721
7.692674,45.09523,4524
7.694543,45.096996,750
7.693949,45.096119,386
7.694461,45.096714,233
7.694329,45.09602,119
7.692638,45.095814,660
7.693409,45.096188,834
7.696074,45.064514,319
7.695278,45.064732,679
7.695977,45.064587,210
7.694701,45.063492,984
7.695208,45.06398,6940
7.695897,45.064587,189
7.695774,45.064285,5232
7.697839,45.062538,200
7.696266,45.06469,9940
7.696287,45.063728,210
7.695866,45.06464,201
7.696923,45.06435,1147
7.695196,45.064774,849
7.696356,45.064754,153
7.696523,45.068001,317
7.696148,45.069286,1072
7.695642,45.067703,4184
7.697558,45.068787,5295
7.696693,45.069618,1078
7.6965,45.067894,279
7.69592,45.06749,669
7.696475,45.068485,4659
7.694881,45.069618,1222
7.694907,45.069458,668
7.695171,45.069553,1010
7.695484,45.068253,104
7.696208,45.068314,2501
7.694733,45.069263,2301
7.695147,45.069416,26
7.696703,45.069771,788
7.696732,45.068626,1253
7.694674,45.068768,728
7.697627,45.069717,922
7.695963,45.069805,3626
7.697855,45.069481,7916
7.695618,45.068756,287
7.696537,45.067734,289
7.696379,45.077248,1606
7.695566,45.077278,4400
7.694668,45.076633,122
7.697747,45.076,767
7.696373,45.07703,6411
7.697107,45.076683,5712
7.696197,45.075394,11528
7.696998,45.076195,294
7.695062,45.076664,2820
7.697711,45.077198,9003
7.695673,45.077274,130
7.69713,45.076233,777
7.696416,45.08551,1266
7.695091,45.085106,1527
7.696681,45.085838,494
7.695235,45.087055,632
7.69537,45.087006,7116
7.695283,45.085529,2520
7.696732,45.085987,7979
7.697132,45.085732,390
7.696555,45.086235,693
7.694933,45.086197,6363
7.695296,45.086979,5980
7.696608,45.088028,6482
7.695667,45.089657,884
7.695621,45.087692,1331
7.697135,45.088291,7067
7.696903,45.089626,1067
7.697232,45.088562,787
7.695772,45.087814,442
7.694932,45.088715,690
7.696776,45.087746,766
7.697485,45.0895,520
7.694867,45.088997,1304
7.695607,45.094936,944
7.696055,45.092789,12922
7.697475,45.09322,11020
7.695945,45.092655,2728
7.696398,45.094391,873
7.696849,45.094513,764
7.696916,45.09462,758
7.695141,45.093296,9016
7.695539,45.092747,13250
7.694766,45.093102,1221
7.696432,45.093452,1359
7.694719,45.096725,440
7.695623,45.097485,874
7.695122,45.096745,14463
7.695662,45.097481,1292
7.69601,45.097187,20071
7.697204,45.095703,874
7.695297,45.096149,1239
7.695267,45.096725,2864
7.696446,45.096588,28
7.697736,45.095478,5161
7.69499,45.095219,5272
7.697632,45.099659,454
7.696443,45.097809,777
7.696249,45.098717,5201
7.697588,45.099285,940
7.697133,45.098354,706
7.697107,45.098278,8971
7.696945,45.099556,704
7.696857,45.098419,795
7.696951,45.097675,1021
7.697858,45.100101,1112
7.697258,45.098648,5638
7.695984,45.099529,58
7.69939,45.061596,347
7.700823,45.061855,1125
7.699438,45.061859,92
7.699518,45.062031,229
7.698148,45.061329,31199
7.699491,45.061771,1083
7.699545,45.061707,51
7.699644,45.062073,203
7.698139,45.061359,702
7.700525,45.061745,835
7.699903,45.060944,838
7.699633,45.092697,2600
7.6984,45.094841,895
7.69895,45.094883,2439
7.700387,45.093887,10399
7.70055,45.094376,671
7.698559,45.094555,638
7.698705,45.094883,791
7.699129,45.09391,8046
7.70142,45.093464,850
7.701255,45.093697,4545
7.698691,45.094387,740
7.699362,45.094883,879
7.69999,45.099415,758
7.698195,45.099449,6301
7.69919,45.099934,699
7.698537,45.098743,2380
7.699393,45.098274,623
7.698428,45.098804,678
7.69891,45.099857,63
7.698595,45.09803,1931
7.700109,45.098061,2556
7.699934,45.098976,2376
7.700418,45.098301,1956
7.699247,45.097679,722
7.7,45.097885,2448
7.700706,45.098793,32383
7.699673,45.099205,728
7.699254,45.110203,595
7.699747,45.108112,186
7.699164,45.108349,869
7.698093,45.108234,3133
7.699769,45.108421,2723
7.701447,45.109989,1069
7.700171,45.107731,1246
7.698178,45.109798,8202
7.698241,45.108757,756
7.698219,45.1078,3718
7.700699,45.108646,791
7.704073,45.063801,845
7.704485,45.064148,882
7.703643,45.06258,161
7.702622,45.062721,832
7.701497,45.064365,863
7.702144,45.062706,3198
7.702959,45.062378,126
7.704494,45.063442,1053
7.704199,45.063885,190
7.703519,45.062901,208
7.703255,45.064781,68
7.701592,45.067715,879
7.704767,45.069046,682
7.702893,45.069038,4423
7.704607,45.068535,713
7.703687,45.069103,1361
7.701761,45.067677,915
7.703046,45.06971,10137
7.702633,45.067715,13121
7.704423,45.069012,2437
7.703839,45.068024,1168
7.702796,45.068363,719
7.703312,45.067867,2256
7.703914,45.069038,1349
7.701679,45.068699,842
7.702448,45.069561,8276
7.702851,45.067734,5204
7.702622,45.091007,841
7.703705,45.09169,761
7.703237,45.090733,6652
7.703655,45.091713,650
7.703919,45.090305,1284
7.7015,45.092224,20297
7.704867,45.090252,890
7.702848,45.091965,799
7.704705,45.091778,7069
7.703598,45.091404,2137
7.703918,45.09137,2761
7.704587,45.094753,934
7.703262,45.094807,214
7.703542,45.094879,19783
7.704232,45.093594,6174
7.704095,45.093643,892
7.701865,45.094452,750
7.70162,45.093754,689
7.702534,45.09462,10732
7.701527,45.092808,87
7.702621,45.094685,751
7.704561,45.093075,751
7.702107,45.093906,5756
7.70448,45.092907,716
7.702595,45.093395,1315
7.703078,45.094021,1202
7.704252,45.094696,704
7.706846,45.090488,71
7.706306,45.090321,831
7.706698,45.092468,39
7.70534,45.091434,900
7.708153,45.092129,7156
7.707324,45.090801,6868
7.706409,45.091957,907
7.705868,45.090267,763
7.705397,45.091698,1328
7.704907,45.092125,3159
7.706307,45.091499,821
7.706604,45.094738,161
7.707343,45.094986,602
7.70592,45.093418,2919
7.70772,45.093964,742
7.707934,45.092903,899
7.705569,45.092972,714
7.706671,45.094677,673
7.706033,45.094273,18425
7.707061,45.092949,694
7.706546,45.093262,2307
7.706261,45.094658,1115
7.714455,45.071434,1149
7.71181,45.070732,796
7.713465,45.071152,602
7.714513,45.070187,113
7.714252,45.071045,813
7.712614,45.070587,743
7.711887,45.070995,19996
7.715113,45.070503,2350
7.71373,45.07119,1587
7.714842,45.07127,868
7.71241,45.07082,23031
7.717186,45.070992,39463
7.715374,45.072121,6646
7.717458,45.070614,678
7.718086,45.071609,573
7.715641,45.071571,1117
7.716614,45.072094,999
7.715187,45.07209,928
7.718003,45.071667,2157
7.717393,45.071281,33910
7.715482,45.071774,2291
7.717913,45.071655,798
7.716496,45.070465,604
7.717097,45.071712,159
7.717879,45.072273,11759
7.721103,45.072563,798
7.719573,45.074165,1291
7.721078,45.073021,588
7.718735,45.07346,675
7.720308,45.074268,2663
7.719604,45.074154,6674
7.719393,45.074017,7223
7.720413,45.074097,1395
7.718765,45.073345,2405
7.71965,45.073711,840
7.719285,45.073429,1673
7.720521,45.073589,1177
7.718939,45.07309,788
7.719358,45.072636,829
7.719643,45.072845,3064
7.718646,45.073875,766
7.722852,45.073025,849
7.724031,45.0741,3939
7.725291,45.07465,839
7.724199,45.072552,11478
7.723558,45.072426,6716
7.723509,45.072788,677
7.725187,45.074581,704
7.725317,45.074085,9951
7.723239,45.072773,913
7.724735,45.074516,720
7.72243,45.074615,97
7.723612,45.07481,181
7.722268,45.074806,2724
7.72522,45.073017,395
7.723724,45.073414,764
7.725342,45.076839,1078
7.72364,45.075077,839
7.723503,45.075214,176
7.725209,45.075066,14251
7.724258,45.0769,213
7.722717,45.076286,967
7.723986,45.07703,592
7.723557,45.075455,1357
7.724694,45.077145,6955
7.724007,45.075092,791
7.723487,45.076111,902
7.723779,45.076347,3997
7.722299,45.076145,616
7.723544,45.0756,4757
